"Kevin Durant_GS","James Harden_HOU","Russell Westbrook_OKC","Giannis Antetokounmpo_MIL","DeMarcus Cousins_NO","Anthony Davis_NO","Chris Paul_HOU","Stephen Curry_GS","Nikola Vucevic_ORL","John Wall_WAS","Andre Drummond_DET","Kristaps Porzingis_NY","Damian Lillard_POR","DeAndre Jordan_LAC","Dwight Howard_CHA","Bradley Beal_WAS","Draymond Green_GS","Nikola Jokic_DEN","Aaron Gordon_ORL","Blake Griffin_LAC","Khris Middleton_MIL","Jrue Holiday_NO","Klay Thompson_GS","Lou Williams_LAC","Paul George_OKC","Clint Capela_HOU","Lonzo Ball_LAL","CJ McCollum_POR","Hassan Whiteside_MIA","Brandon Ingram_LAL","Kemba Walker_CHA","D'Angelo Russell_BKN","Eric Bledsoe_MIL","Jonathon Simmons_ORL","Dennis Schroder_ATL","Paul Millsap_DEN","Steven Adams_OKC","Spencer Dinwiddie_BKN","Jusuf Nurkic_POR","Harrison Barnes_DAL","Kyle Kuzma_LAL","Enes Kanter_NY","Tim Hardaway_NY","Gary Harris_DEN","Kent Bazemore_ATL","Josh Richardson_MIA","James Johnson_MIA","Tobias Harris_DET","Rondae Hollis-Jefferson_BKN","Dion Waiters_MIA","Will Barton_DEN","Goran Dragic_MIA","Eric Gordon_HOU","Kentavious Caldwell-Pope_LAL","Otto Porter_WAS","Jamal Murray_DEN","Taurean Prince_ATL","Evan Fournier_ORL","Rajon Rondo_NO","Elfrid Payton_ORL","Carmelo Anthony_OKC","Kelly Olynyk_MIA","Danilo Gallinari_LAC","Austin Rivers_LAC","Reggie Jackson_DET","Trevor Ariza_HOU","Nicolas Batum_CHA","Julius Randle_LAL","Tyler Johnson_MIA","Courtney Lee_NY","Caris LeVert_BKN","Michael Beasley_NY","Larry Nance_LAL","Marcin Gortat_WAS","Jordan Clarkson_LAL","Dewayne Dedmon_ATL","John Collins_ATL","JJ Barea_DAL","Avery Bradley_DET","Milos Teodosic_LAC","Jeremy Lamb_CHA","Jabari Parker_MIL","Omri Casspi_GS","DeMarre Carroll_BKN","Dennis Smith_DAL","Yogi Ferrell_DAL","Kelly Oubre_WAS","Al-Farouq Aminu_POR","E'Twaun Moore_NO","Mario Hezonja_ORL","Malcolm Brogdon_MIL","Jarrett Jack_NY","Mike Scott_WAS","Trey Lyles_DEN","Ersan Ilyasova_ATL","Wesley Matthews_DAL","Wilson Chandler_DEN","Dirk Nowitzki_DAL","Brook Lopez_LAL","Jordan Bell_GS","Markieff Morris_WAS","Mason Plumlee_DEN","PJ Tucker_HOU","Ryan Anderson_HOU","John Henson_MIL","Michael Kidd-Gilchrist_CHA","Allen Crabbe_BKN","Shabazz Napier_POR","Bam Adebayo_MIA","Stanley Johnson_DET","Andre Iguodala_GS","Wesley Johnson_LAC","Kyle O'Quinn_NY","Frank Ntilikina_NY","Seth Curry_DAL","Marvin Williams_CHA","Josh Hart_LAL","Joe Harris_BKN","Jordan Mickey_MIA","Justise Winslow_MIA","Maxi Kleber_DAL","Wayne Ellington_MIA","Frank Kaminsky_CHA","Reggie Bullock_DET","Ish Smith_DET","Evan Turner_POR","Ed Davis_POR","Emmanuel Mudiay_DEN","DJ Augustin_ORL","Cody Zeller_CHA","Anthony Tolliver_DET","Doug McDermott_NY","Langston Galloway_DET","Patrick McCaw_GS","Torrey Craig_DEN","Marco Belinelli_ATL","Nene Hilario_HOU","Jamil Wilson_LAC","Sam Dekker_LAC","Tony Snell_MIL","Luke Kennard_DET","Corey Brewer_LAL","Shaun Livingston_GS","Jahlil Okafor_BKN","Kenneth Faried_DEN","Arron Afflalo_ORL","Tyler Cavanaugh_ATL","Devin Harris_DAL","Montrezl Harrell_LAC","Guillermo Hernangomez_NY","David West_GS","Tomas Satoransky_WAS","Tim Frazier_WAS","Terrence Ross_ORL","Miles Plumlee_ATL","Jerami Grant_OKC","DeAndre' Bembry_ATL","Jawun Evans_LAC","Damyean Dotson_NY","Kevon Looney_GS","Ian Mahinmi_WAS","Jarrett Allen_BKN","Tyler Zeller_BKN","Nik Stauskas_BKN","Zach Collins_POR","Maurice Harkless_POR","Shelvin Mack_ORL","Jameer Nelson_NO","Andre Roberson_OKC","Alex Abrines_OKC","Malcolm Delaney_ATL","CJ Williams_LAC","Thon Maker_MIL","Ron Baker_NY","Boban Marjanovic_DET","Nick Young_GS","Zaza Pachulia_GS","Quincy Acy_BKN","Pat Connaughton_POR","Juancho Hernangomez_DEN","Jonathan Isaac_ORL","Darius Miller_NO","Dante Cunningham_NO","Isaiah Taylor_ATL","Michael Carter-Williams_CHA","DeAndre Liggins_MIL","Lance Thomas_NY","JaVale McGee_GS","Ivica Zubac_LAL","Isaiah Whitehead_BKN","Caleb Swanigan_POR","Malik Beasley_DEN","Meyers Leonard_POR","Noah Vonleh_POR","Wes Iwundu_ORL","Patrick Patterson_OKC","Dwight Powell_DAL","Luc Richard Mbah a Moute_HOU","Mirza Teletovic_MIL","Matthew Dellavedova_MIL","Ramon Sessions_NY","Quinn Cook_GS","Jodie Meeks_WAS","Bismack Biyombo_ORL","Tony Allen_NO","Raymond Felton_OKC","Luke Babbitt_ATL","Luke Kornet_NY","Isaiah Hicks_NY","Henry Ellenson_DET","Eric Moreland_DET","Jon Leuer_DET","Luis Montero_DET","Dwight Buycks_DET","Joakim Noah_NY","Luol Deng_LAL","Alex Caruso_LAL","Vander Blue_LAL","Thomas Bryant_LAL","Tyler Ennis_LAL","Andrew Bogut_LAL","Damian Jones_GS","Chris Boucher_GS","Jason Smith_WAS","Chris McCullough_WAS","Sheldon Mac_WAS","Mike Young_WAS","Devin Robinson_WAS","Jacob Wiley_BKN","Timofey Mozgov_BKN","Yakuba Ouattara_BKN","Milton Doyle_BKN","Jeremy Lin_BKN","Jake Layman_POR","CJ Wilcox_POR","Wade Baldwin IV_POR","Tyler Lydon_DEN","Richard Jefferson_DEN","Darrell Arthur_DEN","Monte Morris_DEN","Marreese Speights_ORL","Khem Birch_ORL","Adreian Payne_ORL","Jamel Artis_ORL","Charles Cooke_NO","Ian Clark_NO","Jalen Jones_NO","Omer Asik_NO","Cheick Diallo_NO","Frank Jackson_NO","Alexis Ajinca_NO","Solomon Hill_NO","Daniel Hamilton_OKC","Terrance Ferguson_OKC","Nick Collison_OKC","Kyle Singler_OKC","Josh Huestis_OKC","Dakari Johnson_OKC","PJ Dozier_OKC","Josh Magette_ATL","Tyler Dorsey_ATL","Mike Muscala_ATL","Rodney McGruder_MIA","Matt Williams_MIA","Udonis Haslem_MIA","Okaro White_MIA","Derrick Walton_MIA","AJ Hammons_MIA","Salah Mejri_DAL","Kyle Collinsworth_DAL","Dorian Finney-Smith_DAL","Nerlens Noel_DAL","Johnathan Motley_DAL","Josh McRoberts_DAL","Brice Johnson_LAC","Patrick Beverley_LAC","Willie Reed_LAC","Sindarius Thornwell_LAC","Troy Williams_HOU","Zhou Qi_HOU","Tarik Black_HOU","Briante Weber_HOU","Demetrius Jackson_HOU","Chinanu Onuaku_HOU","Bobby Brown_HOU","Sean Kilpatrick_MIL","Malik Monk_CHA","Dwayne Bacon_CHA","Marcus Paige_CHA","Mangok Mathiang_CHA","Johnny O'Bryant III_CHA","Julyan Stone_CHA","Treveon Graham_CHA","Joel Bolomboy_MIL","DJ Wilson_MIL","Jason Terry_MIL","Sterling Brown_MIL","Rashad Vaughn_MIL"
0,0,0,0,0,0,0,0,0,0,188.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.4910714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,102.964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.7142857142857,0,0,0,0,0,0,-41.4910714285714,0,-52.8392857142857,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.2767857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.1964285714286,11.5982142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,100.891666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.1125,0,0,0,0,0,0,0,0,0,0,28.9208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.1583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.87916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.0583333333333,-51.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.7416666666667,1.475,0,0,0,0,0,0,0,0,0,0,0,0,38.9083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7583333333333,48.8083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,127.309523809524,0,0,0,0,0,-164.508928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6785714285714,-89.7648809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7008928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.25,-9.39434523809524,0,0,0,0,0,0,0,0,0,40.5133928571429,0,0,0,0,0,0,0,0,25.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36309523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964285714285714,0,-31.1532738095238,2.96130952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.056547619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.2752976190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50297619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.7678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8839285714286,0,0,0,0,0,0,0,0,0,-53.2232142857143,0,0,0,0,0,0,3.54613095238095,0,0,0,0,0,0,-91.1339285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.3199404761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1845238095238,-11.0193452380952,0,-4.01785714285714,0,-6.42857142857143,26.2485119047619,0,0,0,0,0
0,0,0,0,0,0,0,0,0,83.7131696428571,0,0,0,0,0,233.052455357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90.7176339285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9151785714286,0,0,0,0,0,0,0,0,0,0,0,0,43.8526785714286,0,0,0,0,0,85.1573660714286,0,0,0,0,0,0,0,-26.4877232142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.5848214285714,11.2578125,0,0,0,0,0,0,0,-8.30915178571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0558035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6729910714286,-28.4854910714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-254.389880952381,0,0,0,0,0,0,589.077380952381,0,0,0,0,0,0,0,0,608.946428571429,0,0,0,0,0,-36.3095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225.922619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98.1369047619048,0,0,0,0,0,0,0,0,0,0,-7.81547619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72172619047619,0,0,0,0,0,0,0,0,-8.58482142857143,0,0,0,0,0,0,0,-98.9776785714286,0,0,0,0,0,0,0,0,-16.7470238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.3958333333333,161.85119047619,0,0,0,0,0,0,0,0,0,0,-19.8139880952381,0,0,0,0,0,0,0,0,0,0,0,0,0,-152.150297619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.138392857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176.064732142857,0,0,0,0,0,0,-14.5803571428571,0,0,0,0,-71.3348214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.7611607142857,0,0,-20.6473214285714,0,0,0,0,4.45982142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.3861607142857,0,0,0,0,0,0,72.3214285714286,0,0,0,0,0,0,0,0,0,-52.2678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.8950892857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.984375,-10.9151785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-71.0875,0,0,0,0,0,0,0,0,0,936.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191.68125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.54375,0,115.8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-320.08125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24375,0,0,0,0,0,0,0,118.91875,0,0,0,0,0,0,0,0,0,0,0,0,-162.24375,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.04375,0,-98.2375,-72.83125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-164.508928571429,0,0,0,0,0,360.723214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.1517857142857,109.174107142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97.2098214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-102.59375,52.9419642857143,0,0,0,0,0,0,0,0,0,-126.522321428571,0,0,0,0,0,0,0,0,-29.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69196428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.07589285714286,0,-21.8348214285714,5.38392857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-15.6964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4453125,0,0,0,0,0,0,0,0,0,0,0,-16.0212053571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4296875,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69866071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.9151785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5100446428571,0,0,0,0,0,0,0,0,0,0,0,0,1.06026785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10044642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00223214285714,-15.1004464285714,-19.5535714285714,4.08370535714286,6.36049107142857
0,0,0,0,29,-105.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.625,47.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1979166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1875,1.05208333333333,0,10.0833333333333,-4.07291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.9806547619048,0,0,0,0,0,0,-32.4255952380952,0,0,0,0,0,0,0,0,-36.3095238095238,0,0,0,0,0,26.6815476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4389880952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7633928571429,0,0,0,0,0,0,0,0,0,0,-47.5565476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2857142857143,0,0,0,0,0,0,0,0,-7.06994047619048,0,0,0,0,0,0,0,13.1949404761905,0,0,0,0,0,0,0,0,0.337797619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46875,-0.712797619047619,0,0,0,0,0,0,0,0,0,0,6.97172619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62351190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-84.8479166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.235416666667,0,0,0,0,0,0,0,0,0,0,0,-18.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.2708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8875,0,0,0,0,0,0,0,0,0,0,0,0,45.9958333333333,-71.5541666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33125,0,0,0,0,0,0,0,0,0,-26.1791666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.475,20.3979166666667,0,1.19166666666667,2.37291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
