Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
6418,968316265,luieval11 (1/11),0,218.5,G Kyrie Irving SG Lou Williams PG Kris Dunn PF Kyle Kuzma UTIL Taj Gibson F Alex Len SF Caris LeVert C Frank Kaminsky,,,
6418,968316280,luieval11 (2/11),0,218.5,G Kyrie Irving SG Lou Williams PG Kris Dunn PF Kyle Kuzma UTIL Taj Gibson F Alex Len SF Caris LeVert C Frank Kaminsky,,,
6418,968316321,luieval11 (3/11),0,218.5,G Kyrie Irving SG Lou Williams PG Kris Dunn PF Kyle Kuzma UTIL Taj Gibson F Alex Len SF Caris LeVert C Frank Kaminsky,,,
6418,968324876,luieval11 (4/11),0,218.5,G Kyrie Irving SG Lou Williams PG Kris Dunn PF Kyle Kuzma UTIL Taj Gibson F Alex Len SF Caris LeVert C Frank Kaminsky,,,
6418,968333037,luieval11 (5/11),0,218.5,G Kyrie Irving SG Lou Williams PG Kris Dunn PF Kyle Kuzma UTIL Taj Gibson F Alex Len SF Caris LeVert C Frank Kaminsky,,,
6418,968333087,luieval11 (6/11),0,218.5,G Kyrie Irving SG Lou Williams PG Kris Dunn PF Kyle Kuzma UTIL Taj Gibson F Alex Len SF Caris LeVert C Frank Kaminsky,,,
6418,968342783,luieval11 (7/11),0,218.5,G Kyrie Irving SG Lou Williams PG Kris Dunn PF Kyle Kuzma UTIL Taj Gibson F Alex Len SF Caris LeVert C Frank Kaminsky,,,
6418,968342797,luieval11 (8/11),0,218.5,G Kyrie Irving SG Lou Williams PG Kris Dunn PF Kyle Kuzma UTIL Taj Gibson F Alex Len SF Caris LeVert C Frank Kaminsky,,,
6418,968370606,rjc1961 (2/2),0,218.5,F Kevin Durant G Bradley Beal SF Kyle Kuzma SG Will Barton PF John Collins PG Austin Rivers C Frank Kaminsky UTIL Joffrey Lauvergne,,,
6418,968569326,GREGOLANDO (9/10),0,218.5,C Karl-Anthony Towns PG John Wall UTIL Nikola Jokic SF Kyle Kuzma G Jonathon Simmons SG George Hill PF Jarell Martin F Brandan Wright,,,
6418,968615653,Lanejustus23,0,218.5,F Draymond Green UTIL Paul George SG Klay Thompson C Steven Adams G Rodney Hood PF Otto Porter Jr. SF Jeremy Lamb PG Kyle Anderson,,,
6418,968623050,jbharp1974,0,218.5,SF Kevin Durant C Karl-Anthony Towns UTIL Eric Bledsoe SG Josh Richardson PG Shabazz Napier G Yogi Ferrell F Zach Collins PF Brandan Wright,,,
6418,968658159,tigfan29 (2/2),0,218.5,PG Russell Westbrook SG Klay Thompson SF Kyle Kuzma PF Nikola Mirotic C Zach Randolph G Dennis Smith Jr. F Marvin Williams UTIL Pat Connaughton,,,
6418,968669963,sleepyeye (1/3),0,218.5,PF Kevin Durant C Karl-Anthony Towns PG Jrue Holiday SF Kyle Kuzma SG Mario Hezonja F Frank Kaminsky UTIL Matthew Dellavedova G Wes Iwundu,,,
6418,968691657,marjeffjim (5/5),0,218.5,PF DeMarcus Cousins C Nikola Vucevic UTIL CJ McCollum F Khris Middleton G Shabazz Napier SG Garrett Temple SF Tony Snell PG Quinn Cook,,,
6418,968750874,zdiddy12,0,218.5,UTIL Paul George G Klay Thompson PG Spencer Dinwiddie SF Taurean Prince F Thaddeus Young SG Will Barton C Marcin Gortat PF Alex Len,,,
6418,968778910,8Straight8 (2/2),0,218.5,PG Kyrie Irving UTIL Harrison Barnes SF Jonathon Simmons G Taurean Prince F Andrew Wiggins PF Kelly Olynyk C John Collins SG Mario Hezonja,,,
6418,968781205,binderjoel (2/2),0,218.5,PF DeMarcus Cousins C Anthony Davis F Kyle Kuzma PG Dennis Smith Jr. SG Isaiah Canaan UTIL Tyson Chandler SF Chandler Parsons G Malcolm Delaney,,,
6446,967612664,BulldogB (1/9),0,218.25,PG Victor Oladipo UTIL DeAndre Jordan SG Kris Dunn SF Kyle Kuzma C Zach Randolph G Yogi Ferrell F Lance Stephenson PF Jordan Bell,,,
6446,967767370,nolefan31 (6/20),0,218.25,C Nikola Vucevic PG Kemba Walker PF Kyle Kuzma UTIL Myles Turner G Jeff Teague SG Kentavious Caldwell-Pope F Nicolas Batum SF Michael Kidd-Gilchrist,,,
6446,967768285,nolefan31 (16/20),0,218.25,PG John Wall SG Bradley Beal C DeAndre Jordan SF Paul George F James Johnson G Jamal Murray UTIL Wayne Ellington PF Brandan Wright,,,
6446,968009467,BulldogB (8/9),0,218.25,PG Victor Oladipo UTIL DeAndre Jordan SG Kris Dunn SF Kyle Kuzma C Zach Randolph G Yogi Ferrell F Lance Stephenson PF Jordan Bell,,,
6446,968294907,steviefein,0,218.25,SF Kevin Durant PG Russell Westbrook G J.J. Barea F Kyle Anderson PF Greg Monroe SG Malcolm Brogdon C Robin Lopez UTIL Bojan Bogdanovic,,,
6446,968356297,garyg2c (2/2),0,218.25,PG John Wall SG Eric Bledsoe C Steven Adams G Gary Harris SF Thaddeus Young PF John Collins UTIL Domantas Sabonis F Lauri Markkanen,,,
6446,968368585,Dacid,0,218.25,SG Bradley Beal PF Draymond Green G Lonzo Ball C Steven Adams SF Andrew Wiggins F Justin Holiday UTIL Marcus Smart PG George Hill,,,
6446,968476558,neilsanjay (1/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968476570,neilsanjay (2/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968476597,neilsanjay (3/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968476606,neilsanjay (4/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968482547,christhecomet (5/8),0,218.25,PF Kevin Durant UTIL Russell Westbrook G Eric Bledsoe SG Tyler Johnson PG Malcolm Brogdon F Evan Turner SF Wayne Ellington C Brandan Wright,,,
6446,968486282,neilsanjay (5/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968486291,neilsanjay (6/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968486315,neilsanjay (7/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968486358,neilsanjay (8/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968486361,neilsanjay (9/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968486371,neilsanjay (10/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968486389,neilsanjay (11/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968486408,neilsanjay (12/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968494942,neilsanjay (13/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968494949,neilsanjay (14/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968494988,neilsanjay (15/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968495044,neilsanjay (16/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968504531,neilsanjay (17/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968504544,neilsanjay (18/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968504574,neilsanjay (19/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968504578,neilsanjay (20/20),0,218.25,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Jeff Teague F Taj Gibson PG Darren Collison PF Frank Kaminsky UTIL Brandan Wright,,,
6446,968638777,Mell1,0,218.25,PG Victor Oladipo SG Jrue Holiday C Jusuf Nurkic PF Zach Randolph SF Andrew Wiggins G Dennis Smith Jr. UTIL Wesley Matthews F Ersan Ilyasova,,,
6446,968686352,mellissak (11/20),0,218.25,PF DeMarcus Cousins C Karl-Anthony Towns UTIL Nikola Mirotic PG Jeff Teague G Tyler Johnson SF Wilson Chandler SG Evan Turner F Brandan Wright,,,
6446,968700931,Drdriz66,0,218.25,C Karl-Anthony Towns UTIL Nikola Vucevic SF Kyle Kuzma PG Jamal Murray G Austin Rivers SG Jeremy Lamb PF Frank Kaminsky F Wayne Ellington,,,
6446,968730983,Footballforlife7019 (1/2),0,218.25,PG Victor Oladipo UTIL Bradley Beal SG Rodney Hood F Derrick Favors SF Jaylen Brown PF Lauri Markkanen G Dennis Smith Jr. C Jordan Bell,,,
6446,968738787,Juanvedo16 (7/7),0,218.25,SF Kevin Durant C Jusuf Nurkic F Harrison Barnes PG Jamal Murray SG Austin Rivers G Tyler Johnson PF Omri Casspi UTIL Marvin Williams,,,
6446,968740460,Footballforlife7019 (2/2),0,218.25,PG Victor Oladipo UTIL Bradley Beal SG Rodney Hood F Derrick Favors SF Jaylen Brown PF Lauri Markkanen G Dennis Smith Jr. C Jordan Bell,,,
6446,968747280,xATARIx,0,218.25,G Victor Oladipo SG Brandon Ingram C Jusuf Nurkic SF Andrew Wiggins PF Otto Porter Jr. PG Austin Rivers UTIL Dennis Smith Jr. F Bobby Portis,,,
6446,968747815,mrmulligan4702 (5/7),0,218.25,C Karl-Anthony Towns UTIL Nikola Vucevic F Nikola Mirotic PF Jayson Tatum SF Nicolas Batum G Joe Ingles SG Isaiah Canaan PG Josh Hart,,,
6446,968754949,triniprince6 (1/2),0,218.25,C Karl-Anthony Towns UTIL Nikola Vucevic PG Eric Bledsoe G Jeff Teague F Kelly Olynyk SG Austin Rivers PF Bam Adebayo SF Chandler Parsons,,,
6446,968761489,bpopelucky (1/2),0,218.25,PG Kyrie Irving SG CJ McCollum C Nikola Mirotic PF Thaddeus Young F Alex Len UTIL Jaylen Brown G Nicolas Batum SF Wesley Matthews,,,
6446,968770559,bpopelucky (2/2),0,218.25,PG Kyrie Irving SG CJ McCollum C Nikola Mirotic PF Thaddeus Young F Alex Len UTIL Jaylen Brown G Nicolas Batum SF Wesley Matthews,,,
6485,967808626,errn123 (1/2),0,218,PG CJ McCollum SG Kris Dunn PF Kyle Kuzma SF Rondae Hollis-Jefferson C Zach Randolph G Kentavious Caldwell-Pope UTIL Austin Rivers F Greg Monroe,,,
6485,968248606,Ballin44146 (2/2),0,218,PF Kevin Durant SG Victor Oladipo PG John Wall G Tyreke Evans F James Ennis III UTIL Vince Carter SF Justin Jackson C Deyonta Davis,,,
6485,968338177,rip200,0,218,SF Giannis Antetokounmpo PG John Wall SG Tyreke Evans UTIL Lauri Markkanen G Isaiah Canaan PF Jordan Bell F Michael Kidd-Gilchrist C Frank Kaminsky,,,
6485,968614720,G-Force12 (1/2),0,218,SF Giannis Antetokounmpo PG Kyrie Irving PF LaMarcus Aldridge SG Khris Middleton C John Henson G Manu Ginobili F David West UTIL Dwight Powell,,,
6485,968682404,marquevius (2/5),0,218,UTIL Karl-Anthony Towns SG Bradley Beal C Nikola Jokic PG Eric Bledsoe F Kelly Olynyk G Tyler Johnson SF Evan Turner PF Brandan Wright,,,
6485,968717677,upstatecurler,0,218,SG Victor Oladipo C Karl-Anthony Towns PF Draymond Green PG Spencer Dinwiddie SF Marcus Smart UTIL Greg Monroe F Ed Davis G Thabo Sefolosha,,,
6485,968725093,jaycos22 (1/2),0,218,PF Kevin Durant PG Lonzo Ball SF Kyle Kuzma SG Jamal Murray UTIL John Collins F Mike Scott C Mason Plumlee G Bogdan Bogdanovic,,,
6485,968749912,shanekelly31,0,218,SF Kevin Durant PF DeMarcus Cousins PG Lonzo Ball F John Collins G Austin Rivers SG Marco Belinelli UTIL Matthew Dellavedova C Brandan Wright,,,
6485,968752916,Lambdaddy31 (1/9),0,218,SG Khris Middleton UTIL Nikola Mirotic SF Jonathon Simmons PG Eric Bledsoe G Rodney Hood F Josh Richardson PF Carmelo Anthony C Jordan Bell,,,
6485,968760010,Lambdaddy31 (4/9),0,218,SG Khris Middleton UTIL Nikola Mirotic SF Jonathon Simmons PG Eric Bledsoe G Rodney Hood F Josh Richardson PF Carmelo Anthony C Jordan Bell,,,
6485,968769423,Lambdaddy31 (8/9),0,218,SG Khris Middleton UTIL Nikola Mirotic SF Jonathon Simmons PG Eric Bledsoe G Rodney Hood F Josh Richardson PF Carmelo Anthony C Jordan Bell,,,
6496,967777419,eddiegrits (1/6),0,217.75,SF Kevin Durant PG John Wall UTIL Lou Williams G Eric Bledsoe SG Shabazz Napier C Greg Monroe F Tony Snell PF Brandan Wright,,,
6496,968163689,whose (3/6),0,217.75,SF Kevin Durant C Nikola Jokic SG Klay Thompson G Will Barton PG Yogi Ferrell F Mason Plumlee UTIL Trey Lyles PF Jordan Bell,,,
6496,968202680,bda49,0,217.75,F Anthony Davis UTIL Nikola Jokic SG Khris Middleton SF Thaddeus Young PF Taj Gibson PG Milos Teodosic C Frank Kaminsky G Patrick McCaw,,,
6496,968331651,AFriedman15 (1/2),0,217.75,PF Anthony Davis C Nikola Jokic SF Kyle Kuzma G Josh Richardson PG Jeff Teague F Julius Randle SG Wayne Ellington UTIL Brandan Wright,,,
6496,968421078,tswolll (2/2),0,217.75,PF DeMarcus Cousins G John Wall C Draymond Green PG Kemba Walker SG Austin Rivers SF Marvin Williams UTIL Frank Mason III F Noah Vonleh,,,
6496,968547871,stephensteenjr12 (3/7),0,217.75,PG Tyreke Evans SG Jrue Holiday UTIL Brandon Ingram SF Kyle Kuzma G Will Barton PF Domantas Sabonis F Justin Holiday C Greg Monroe,,,
6496,968673488,Qcrowley,0,217.75,PG Kyrie Irving SF Khris Middleton PF Kyle Kuzma F Nikola Mirotic G Josh Richardson C Alex Len UTIL Mason Plumlee SG Malcolm Delaney,,,
6496,968727662,stilllow (1/8),0,217.75,G CJ McCollum PG Kris Dunn C Jusuf Nurkic PF T.J. Warren SG Eric Bledsoe SF Jayson Tatum UTIL Darren Collison F Lance Stephenson,,,
6496,968746241,stilllow (3/8),0,217.75,G CJ McCollum PG Kris Dunn C Jusuf Nurkic PF T.J. Warren SG Eric Bledsoe SF Jayson Tatum UTIL Darren Collison F Lance Stephenson,,,
6496,968750497,stilllow (5/8),0,217.75,G CJ McCollum PG Kris Dunn C Jusuf Nurkic PF T.J. Warren SG Eric Bledsoe SF Jayson Tatum UTIL Darren Collison F Lance Stephenson,,,
6496,968750532,stilllow (6/8),0,217.75,G CJ McCollum PG Kris Dunn C Jusuf Nurkic PF T.J. Warren SG Eric Bledsoe SF Jayson Tatum UTIL Darren Collison F Lance Stephenson,,,
6496,968754166,arock1980 (2/3),0,217.75,UTIL DeMarcus Cousins C Nikola Vucevic SG Spencer Dinwiddie PF Domantas Sabonis F Al-Farouq Aminu G Dennis Smith Jr. SF DeMarre Carroll PG Patrick McCaw,,,
6496,968755746,gchingy916 (1/2),0,217.75,SG Jimmy Butler PG John Wall SF Khris Middleton PF Zach Randolph F Denzel Valentine G Isaiah Canaan C Greg Monroe UTIL Robin Lopez,,,
6496,968771959,gchingy916 (2/2),0,217.75,SG Jimmy Butler PG John Wall SF Khris Middleton PF Zach Randolph F Denzel Valentine G Isaiah Canaan C Greg Monroe UTIL Robin Lopez,,,
6496,968778377,justhas33 (3/3),0,217.75,F Anthony Davis C Karl-Anthony Towns UTIL Draymond Green SF Rondae Hollis-Jefferson PF Zach Randolph G Wayne Ellington SG Nik Stauskas PG Matthew Dellavedova,,,
6511,968057285,Chrisinked,0,217.5,PG Russell Westbrook C Karl-Anthony Towns F Nikola Mirotic SF Carmelo Anthony UTIL Greg Monroe PF Ersan Ilyasova SG Malcolm Delaney G Marco Belinelli,,,
6511,968226525,cliffsmoove (1/2),0,217.5,PF DeMarcus Cousins PG Tyreke Evans SF Khris Middleton C Jusuf Nurkic SG Jonathon Simmons G Josh Jackson F David West UTIL Joffrey Lauvergne,,,
6511,968226532,cliffsmoove (2/2),0,217.5,PF DeMarcus Cousins PG Tyreke Evans SF Khris Middleton C Jusuf Nurkic SG Jonathon Simmons G Josh Jackson F David West UTIL Joffrey Lauvergne,,,
6511,968238849,Harmony4,0,217.5,PG Russell Westbrook SG Brandon Ingram PF Zach Randolph G Will Barton F Domantas Sabonis C Julius Randle SF Denzel Valentine UTIL Wesley Matthews,,,
6511,968529570,loosetools (3/7),0,217.5,PF DeMarcus Cousins C Nikola Vucevic UTIL Julius Randle G Jeremy Lamb SF Al-Farouq Aminu F Lauri Markkanen SG Shabazz Napier PG J.J. Barea,,,
6511,968674556,isagunner (12/15),0,217.5,SF Kevin Durant UTIL Karl-Anthony Towns G Kemba Walker PF Kelly Olynyk PG Malcolm Brogdon SG Mario Hezonja C John Henson F Brandan Wright,,,
6511,968681134,Bronxxfiine54txx,0,217.5,PF DeMarcus Cousins SF Khris Middleton G Jonathon Simmons PG Spencer Dinwiddie F Thaddeus Young UTIL Denzel Valentine C Robin Lopez SG Wes Iwundu,,,
6511,968686886,schulerjrs,0,217.5,PG Kyrie Irving PF Al Horford SG Kris Dunn C Nikola Mirotic G Darren Collison SF Justin Holiday F Lauri Markkanen UTIL Bobby Portis,,,
6511,968695662,cloudracer4711 (8/20),0,217.5,SG Victor Oladipo G John Wall SF Kyle Kuzma PF Otto Porter Jr. UTIL Marcin Gortat C Alex Len F Allen Crabbe PG Patrick McCaw,,,
6511,968695694,cloudracer4711 (10/20),0,217.5,SG Victor Oladipo G John Wall SF Kyle Kuzma PF Otto Porter Jr. UTIL Marcin Gortat C Alex Len F Allen Crabbe PG Patrick McCaw,,,
6511,968704218,ssims3d,0,217.5,PG John Wall SG CJ McCollum PF LaMarcus Aldridge C DeAndre Jordan SF Taurean Prince F Trey Lyles G George Hill UTIL Andre Roberson,,,
6511,968705050,cloudracer4711 (13/20),0,217.5,SG Victor Oladipo G John Wall SF Kyle Kuzma PF Otto Porter Jr. UTIL Marcin Gortat C Alex Len F Allen Crabbe PG Patrick McCaw,,,
6511,968705074,cloudracer4711 (15/20),0,217.5,SG Victor Oladipo G John Wall SF Kyle Kuzma PF Otto Porter Jr. UTIL Marcin Gortat C Alex Len F Allen Crabbe PG Patrick McCaw,,,
6511,968705699,lawdog92,0,217.5,SG Bradley Beal PG CJ McCollum C Al Horford G Eric Bledsoe SF Carmelo Anthony UTIL Jayson Tatum F Greg Monroe PF Dirk Nowitzki,,,
6511,968735688,Purplepain777 (1/2),0,217.5,F Khris Middleton SF Kyle Kuzma PG Eric Bledsoe G Rodney Hood SG Josh Richardson C Kelly Olynyk PF Derrick Favors UTIL Malcolm Brogdon,,,
6511,968749086,FSU1GRK (12/20),0,217.5,C Karl-Anthony Towns F Draymond Green UTIL Kris Dunn G Kemba Walker PG Eric Bledsoe SF Nicolas Batum SG George Hill PF Brandan Wright,,,
6511,968753839,Purplepain777 (2/2),0,217.5,F Khris Middleton SF Kyle Kuzma PG Eric Bledsoe G Rodney Hood SG Josh Richardson C Kelly Olynyk PF Derrick Favors UTIL Malcolm Brogdon,,,
6511,968759825,iChilly,0,217.5,PF Kevin Durant G John Wall SF Khris Middleton C Greg Monroe PG Malcolm Brogdon UTIL Wilson Chandler SG Bojan Bogdanovic F Allen Crabbe,,,
6511,968770755,jayballin08 (16/20),0,217.5,PG John Wall C Nikola Jokic G Kris Dunn UTIL Kyle Kuzma SG Eric Bledsoe PF Otto Porter Jr. SF Chandler Parsons F Wayne Ellington,,,
6511,968771929,Bullet_22 (3/3),0,217.5,C Nikola Vucevic UTIL Draymond Green SG Lou Williams SF Kyle Kuzma G Eric Bledsoe F Taj Gibson PG Shabazz Napier PF Brandan Wright,,,
6531,967661559,slave_dave,0,217.25,SF Giannis Antetokounmpo C DeAndre Jordan PG Lonzo Ball SG Spencer Dinwiddie F Caris LeVert UTIL Willie Cauley-Stein PF Frank Kaminsky G Jamal Crawford,,,
6531,967928314,treeemcee (9/10),0,217.25,C Nikola Jokic SF Khris Middleton UTIL Kris Dunn PG Kemba Walker SG Eric Bledsoe PF Alex Len G Malcolm Brogdon F Wayne Ellington,,,
6531,968084357,cmlef74 (1/2),0,217.25,PG John Wall SG Khris Middleton SF Harrison Barnes UTIL Rondae Hollis-Jefferson F Andrew Wiggins G Caris LeVert PF Lauri Markkanen C Greg Monroe,,,
6531,968225756,chans614,0,217.25,PG John Wall SG Bradley Beal UTIL Khris Middleton C Draymond Green SF Marcus Smart PF Lauri Markkanen F Wesley Matthews G Joe Harris,,,
6531,968313231,Libjr020607 (6/6),0,217.25,G Victor Oladipo PG Kyrie Irving SF Kyle Kuzma F Nikola Mirotic C Zach Randolph SG Marcus Smart UTIL Marvin Williams PF Joffrey Lauvergne,,,
6531,968406384,kkruger (3/8),0,217.25,PG John Wall G CJ McCollum SF Jonathon Simmons F Carmelo Anthony SG Kentavious Caldwell-Pope C Derrick Favors PF Al-Farouq Aminu UTIL Frank Kaminsky,,,
6531,968422611,BigHoj (14/17),0,217.25,C Nikola Vucevic PG Tyreke Evans SF Khris Middleton G Josh Richardson SG Tyler Johnson PF Rudy Gay F Wesley Matthews UTIL George Hill,,,
6531,968454080,Croggs (9/13),0,217.25,C DeMarcus Cousins G Klay Thompson PG Kris Dunn F Jonathon Simmons SG Jamal Murray PF Dirk Nowitzki UTIL George Hill SF Wayne Ellington,,,
6531,968631411,revnecro1273,0,217.25,PF Draymond Green PG Lonzo Ball F Brandon Ingram C Jusuf Nurkic SF Kyle Kuzma G Kentavious Caldwell-Pope SG Shabazz Napier UTIL Trey Lyles,,,
6531,968667221,WestCoastaNostra (2/20),0,217.25,SF Kevin Durant C DeAndre Jordan UTIL Will Barton F Alex Len SG Tyler Johnson PF DeMarre Carroll PG Yogi Ferrell G George Hill,,,
6531,968667308,WestCoastaNostra (3/20),0,217.25,SF Kevin Durant C DeAndre Jordan UTIL Will Barton F Alex Len SG Tyler Johnson PF DeMarre Carroll PG Yogi Ferrell G George Hill,,,
6531,968670595,WestCoastaNostra (7/20),0,217.25,SF Kevin Durant C DeAndre Jordan UTIL Will Barton F Alex Len SG Tyler Johnson PF DeMarre Carroll PG Yogi Ferrell G George Hill,,,
6531,968679052,WestCoastaNostra (13/20),0,217.25,SF Kevin Durant C DeAndre Jordan UTIL Will Barton F Alex Len SG Tyler Johnson PF DeMarre Carroll PG Yogi Ferrell G George Hill,,,
6531,968697430,jdg711 (6/7),0,217.25,SF Kevin Durant SG Victor Oladipo PG Eric Bledsoe UTIL Tyler Johnson F Greg Monroe G Mario Hezonja PF Marvin Williams C Frank Kaminsky,,,
6531,968725531,uncool_dg,0,217.25,SG CJ McCollum PF LaMarcus Aldridge SF Jonathon Simmons PG Eric Bledsoe F Josh Richardson C Derrick Favors UTIL Larry Nance Jr. G Mario Hezonja,,,
6531,968740494,matthewquakenbush.83 (4/5),0,217.25,PG John Wall UTIL Tyreke Evans SG Kris Dunn SF Jonathon Simmons F Josh Richardson C Mason Plumlee PF Wilson Chandler G Lance Stephenson,,,
6531,968744330,luckylittlewolf,0,217.25,C Karl-Anthony Towns SG Khris Middleton PG Eric Bledsoe F Taj Gibson PF Alex Len G Darren Collison SF Rudy Gay UTIL Cory Joseph,,,
6548,967672641,Tara911 (1/2),0,217,C Anthony Davis PG Victor Oladipo SG Eric Bledsoe SF Caris LeVert PF Rudy Gay G Malcolm Brogdon UTIL Robin Lopez F Bogdan Bogdanovic,,,
6548,967803721,mattu430,0,217,PF Kevin Durant PG Lonzo Ball SF Kyle Kuzma SG Andrew Wiggins UTIL Al-Farouq Aminu F Kyle Anderson G E'Twaun Moore C Jordan Bell,,,
6548,968274937,Btthomas99 (2/2),0,217,PG CJ McCollum SG Jrue Holiday C Nikola Mirotic UTIL Jeff Teague PF Otto Porter Jr. SF Will Barton G Marcus Smart F Lauri Markkanen,,,
6548,968371973,zercs (1/2),0,217,C DeAndre Jordan PF Draymond Green PG Lonzo Ball F Nikola Mirotic SG Andrew Wiggins SF Carmelo Anthony UTIL Lauri Markkanen G Denzel Valentine,,,
6548,968468939,benclow2000 (1/2),0,217,SF Giannis Antetokounmpo C Karl-Anthony Towns SG Austin Rivers G Tyler Johnson PG Shabazz Napier PF Greg Monroe F Wilson Chandler UTIL Andrew Harrison,,,
6548,968472215,jharney22 (1/4),0,217,PF DeMarcus Cousins C Karl-Anthony Towns PG CJ McCollum SF Khris Middleton SG Wayne Ellington F Sam Dekker G Bryn Forbes UTIL Andre Roberson,,,
6548,968600244,RJD15,0,217,C Karl-Anthony Towns PG Kyrie Irving PF Harrison Barnes UTIL Jayson Tatum G Rajon Rondo F Al-Farouq Aminu SG Lance Stephenson SF Michael Kidd-Gilchrist,,,
6548,968611582,sabrams0915 (2/2),0,217,PG Kyrie Irving SG Bradley Beal SF Harrison Barnes PF Taj Gibson C Alex Len G Darren Collison F Jeremy Lamb UTIL Bobby Portis,,,
6548,968676102,Mcavey,0,217,C Nikola Vucevic SG CJ McCollum PF LaMarcus Aldridge PG Donovan Mitchell G Tyler Johnson F Julius Randle SF Trey Lyles UTIL Evan Turner,,,
6548,968702230,jwanchena,0,217,C Karl-Anthony Towns PG John Wall SG CJ McCollum SF Khris Middleton PF Taj Gibson G Joe Harris F Dragan Bender UTIL Tyler Cavanaugh,,,
6548,968725085,bwomack414 (3/5),0,217,UTIL John Wall PG Dennis Schroder SF Kent Bazemore PF Harrison Barnes G Taurean Prince C John Collins SG Dennis Smith Jr. F Maxi Kleber,,,
6548,968744716,bears1317,0,217,SG Victor Oladipo PG John Wall UTIL Jusuf Nurkic C Myles Turner SF Thaddeus Young G Wesley Matthews PF Marvin Williams F Dillon Brooks,,,
6548,968745961,dhook42 (6/7),0,217,UTIL Nikola Vucevic SG Bradley Beal C Nikola Jokic F Khris Middleton PG Eric Bledsoe G Shabazz Napier SF Wayne Ellington PF Brandan Wright,,,
6548,968749093,FSU1GRK (19/20),0,217,C Karl-Anthony Towns UTIL Kris Dunn G Kemba Walker F Kyle Kuzma PG Eric Bledsoe SG Tyler Johnson SF Al-Farouq Aminu PF Brandan Wright,,,
