Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
114,968370473,Sdotbrown24 (14/20),0,292.75,G Tyreke Evans C DeAndre Jordan SG Lou Williams SF Kyle Kuzma UTIL Rondae Hollis-Jefferson F Zach Randolph PG Austin Rivers PF Brandan Wright,,Marco Belinelli,G,1.45%,4.75
114,968599784,balravens20,0,292.75,PG Victor Oladipo G Tyreke Evans F Khris Middleton SF Josh Richardson PF Taj Gibson SG Shabazz Napier UTIL Jordan Bell C Brandan Wright,,Ersan Ilyasova,SF,1.41%,36.75
114,968710841,mcgintymc (2/9),0,292.75,PG John Wall G Tyreke Evans SF Khris Middleton C Myles Turner SG Eric Bledsoe UTIL Kentavious Caldwell-Pope F Allen Crabbe PF Brandan Wright,,Marcin Gortat,UTIL,1.32%,10.75
114,968760304,mcgintymc (8/9),0,292.75,PG John Wall G Tyreke Evans SF Khris Middleton C Myles Turner SG Eric Bledsoe UTIL Kentavious Caldwell-Pope F Allen Crabbe PF Brandan Wright,,Kent Bazemore,G,1.28%,31.5
118,968686069,skleveno,0,292.5,PG Kyrie Irving C LaMarcus Aldridge SF Kyle Kuzma F Josh Richardson G Austin Rivers SG Tyler Johnson UTIL Shabazz Napier PF Wilson Chandler,,Kelly Oubre Jr.,SG,1.28%,30.5
119,968771859,brian7427,0,291.5,PG Russell Westbrook C Nikola Jokic SF Khris Middleton SG Eric Bledsoe UTIL Shabazz Napier G Isaiah Canaan F Jordan Bell PF Brandan Wright,,Joe Ingles,F,1.15%,24
120,968412861,Mattsandz22,0,291,SG Victor Oladipo UTIL Tyreke Evans F Khris Middleton PG Lonzo Ball G Jamal Murray SF Marvin Williams C Frank Kaminsky PF Sam Dekker,,Gary Harris,SG,1.11%,28.5
120,968747832,coffeeshop2,0,291,C Nikola Jokic PF Al Horford SF Kyle Kuzma UTIL T.J. Warren F Carmelo Anthony G Austin Rivers SG Tyler Johnson PG Shabazz Napier,,David West,C,1.11%,7.5
122,967659145,deoleoflow,0,290.75,C Nikola Jokic PG Eric Bledsoe SG Spencer Dinwiddie PF Zach Randolph SF Carmelo Anthony F Otto Porter Jr. UTIL Elfrid Payton G Will Barton,,Jaylen Brown,UTIL,1.11%,34.25
122,968740851,carlitos19cali,0,290.75,PG Tyreke Evans PF LaMarcus Aldridge SG Jrue Holiday SF Rondae Hollis-Jefferson UTIL Darren Collison G Justin Holiday F DeMarre Carroll C Robin Lopez,,Tony Snell,UTIL,1.07%,20
124,968293444,nstokes13,0,290.5,PG Russell Westbrook UTIL Tyreke Evans SF Kyle Kuzma F Josh Richardson SG Tyler Johnson G Shabazz Napier PF Jordan Bell C Brandan Wright,,Andrew Harrison,G,1.07%,29
124,968654729,Zhite89,0,290.5,UTIL Russell Westbrook PG Kyrie Irving C Nikola Jokic SG Spencer Dinwiddie G Austin Rivers SF Michael Kidd-Gilchrist F Gorgui Dieng PF Brandan Wright,,Jordan Mickey,C,1.07%,16.5
126,968780146,dukefan111 (2/2),0,290.25,UTIL Tyreke Evans SG CJ McCollum F Brandon Ingram C Myles Turner SF Andrew Wiggins PG Austin Rivers PF Willie Cauley-Stein G Mario Hezonja,,Jordan Clarkson,PG,1.07%,25.75
127,968698106,ponchohooks (1/2),0,290,PG Victor Oladipo SF Paul George C Nikola Mirotic PF Zach Randolph UTIL Austin Rivers F Rudy Gay G Shabazz Napier SG Isaiah Canaan,,Joffrey Lauvergne,UTIL,0.98%,0
127,968771395,tbone88s,0,290,C Karl-Anthony Towns UTIL Nikola Jokic PG Lonzo Ball SF Kyle Kuzma G Austin Rivers PF DeMarre Carroll SG Yogi Ferrell F Jordan Bell,,Ed Davis,UTIL,0.98%,10.75
129,968203864,steve55102,0,289.75,UTIL Russell Westbrook SF Khris Middleton F Kyle Kuzma SG Josh Richardson G Austin Rivers PG Shabazz Napier C Tyson Chandler PF Brandan Wright,,Taurean Prince,G,0.98%,20.25
129,968689110,miket5567,0,289.75,SF Kevin Durant F Kyle Kuzma C Myles Turner UTIL Eric Bledsoe SG Austin Rivers PG Shabazz Napier G Mario Hezonja PF Frank Kaminsky,,Andre Roberson,UTIL,0.98%,5.25
131,968710812,mcgintymc (1/9),0,289.5,SG Tyreke Evans SF Khris Middleton C Dwight Howard UTIL Kemba Walker PG Eric Bledsoe F Rondae Hollis-Jefferson G Malcolm Brogdon PF Brandan Wright,,Buddy Hield,F,0.94%,39.5
131,968728615,genegurley,0,289.5,PG Tyreke Evans G Jrue Holiday SG Eric Bledsoe PF Rondae Hollis-Jefferson SF Carmelo Anthony UTIL Austin Rivers C Julius Randle F Caris LeVert,,Dwight Powell,UTIL,0.90%,23
131,968760303,mcgintymc (7/9),0,289.5,SG Tyreke Evans SF Khris Middleton C Dwight Howard UTIL Kemba Walker PG Eric Bledsoe F Rondae Hollis-Jefferson G Malcolm Brogdon PF Brandan Wright,,Dion Waiters,SF,0.90%,0
131,968781778,jmccoy1816,0,289.5,C Karl-Anthony Towns PG John Wall SG Tyreke Evans SF Kyle Kuzma G Austin Rivers UTIL Isaiah Canaan PF Frank Kaminsky F Brandan Wright,,Evan Fournier,F,0.85%,0
135,968696910,reedw51,0,289.25,SG Victor Oladipo PG Kyrie Irving SF T.J. Warren UTIL Spencer Dinwiddie PF Lauri Markkanen G Shabazz Napier F Trey Lyles C Jordan Mickey,,Bogdan Bogdanovic,F,0.81%,18.75
135,968755766,tnoser14 (1/4),0,289.25,F DeMarcus Cousins C Karl-Anthony Towns SG Tyreke Evans UTIL Austin Rivers PG Shabazz Napier G George Hill SF Wayne Ellington PF Brandan Wright,,Mike James,G,0.81%,0
135,968762682,mpr3eagle2 (4/7),0,289.25,G John Wall UTIL Nikola Jokic F Draymond Green C Myles Turner SG Eric Bledsoe PG Elfrid Payton SF Wilson Chandler PF Brandan Wright,,E'Twaun Moore,F,0.77%,19
135,968768335,Rocketime (1/2),0,289.25,C Karl-Anthony Towns PG Kyrie Irving SG Tyreke Evans SF Khris Middleton G Joe Ingles UTIL Josh Hart PF Jamil Wilson F Marquese Chriss,,Ricky Rubio,G,0.77%,16.75
135,968781751,tnoser14 (4/4),0,289.25,F DeMarcus Cousins C Karl-Anthony Towns SG Tyreke Evans UTIL Austin Rivers PG Shabazz Napier G George Hill SF Wayne Ellington PF Brandan Wright,,Andre Iguodala,F,0.77%,20.5
140,967730213,kramericaindustries1 (1/2),0,289,C Nikola Jokic G Lonzo Ball F Kyle Kuzma UTIL T.J. Warren SG Gary Harris SF Rondae Hollis-Jefferson PG Shabazz Napier PF Jordan Bell,,Dillon Brooks,SF,0.77%,14
140,968713259,daddyb6,0,289,SG CJ McCollum UTIL LaMarcus Aldridge F Khris Middleton C Myles Turner PG Austin Rivers G Tyler Johnson PF Al-Farouq Aminu SF Michael Kidd-Gilchrist,,Joe Harris,SG,0.77%,12.75
142,968754787,Superman99000,0,288.75,UTIL John Wall G Tyreke Evans SG Khris Middleton C Dwight Howard F Josh Richardson PG Shabazz Napier SF Wayne Ellington PF Brandan Wright,,Bryn Forbes,UTIL,0.77%,13
142,968762841,tookieman2 (1/20),0,288.75,G Russell Westbrook PG Victor Oladipo SF Khris Middleton F T.J. Warren PF Bam Adebayo SG Wayne Ellington UTIL Bryn Forbes C Jarell Martin,,Alec Burks,SG,0.68%,11
144,968266182,psap024,0,288.5,PG Russell Westbrook UTIL Karl-Anthony Towns C Myles Turner G Justin Holiday SF Ersan Ilyasova SG George Hill F Bojan Bogdanovic PF Bam Adebayo,,Kenneth Faried,F,0.64%,0
144,968657032,jdjakej11,0,288.5,SG Victor Oladipo G Tyreke Evans C Nikola Jokic SF Khris Middleton PG Shabazz Napier F Greg Monroe UTIL Mario Hezonja PF Brandan Wright,,Jarell Martin,F,0.64%,19.75
144,968770371,nokie223 (1/2),0,288.5,SG Tyreke Evans C Nikola Jokic G Lou Williams SF Kyle Kuzma F Josh Richardson PF Kelly Olynyk PG Austin Rivers UTIL Brandan Wright,,David Nwaba,G,0.64%,16
147,967766561,Westray (14/20),0,288.25,SG Jimmy Butler G Tyreke Evans PG CJ McCollum C Nikola Jokic SF Will Barton UTIL Shabazz Napier PF Frank Kaminsky F Brandan Wright,,Jonas Jerebko,UTIL,0.60%,3.25
147,968550857,nickfeds1992,0,288.25,G Russell Westbrook UTIL Victor Oladipo F Kyle Kuzma SG Eric Bledsoe PG Austin Rivers SF Michael Kidd-Gilchrist C Gorgui Dieng PF Brandan Wright,,Larry Nance Jr.,UTIL,0.60%,9.25
147,968714964,murdercity,0,288.25,G Kyrie Irving PF T.J. Warren UTIL Nikola Mirotic C Steven Adams F Zach Randolph SG Austin Rivers PG Tyler Johnson SF DeMarre Carroll,,Patrick McCaw,F,0.60%,13
147,968769822,milly5000,0,288.25,UTIL Russell Westbrook C Nikola Jokic SF Khris Middleton SG Eric Bledsoe G Shabazz Napier PG J.J. Barea F Michael Kidd-Gilchrist PF Brandan Wright,,Malcolm Delaney,SG,0.60%,18.25
151,968115067,Lastblows (8/20),0,288,G Jimmy Butler SF Khris Middleton C DeAndre Jordan F Paul George PG Eric Bledsoe SG Shabazz Napier UTIL Mario Hezonja PF Brandan Wright,,Omri Casspi,PF,0.60%,16.25
151,968459657,jbeard01,0,288,C Karl-Anthony Towns SG Tyreke Evans SF Khris Middleton PG Eric Bledsoe F Taj Gibson G Shabazz Napier UTIL Jordan Bell PF Brandan Wright,,Thabo Sefolosha,SF,0.60%,12.5
151,968731036,JakeF1sher,0,288,C Nikola Jokic UTIL Kris Dunn PF Kyle Kuzma F Nikola Mirotic SF Carmelo Anthony PG Elfrid Payton SG Austin Rivers G Shabazz Napier,,Michael Carter-Williams,G,0.55%,10.25
151,968753783,choptalk10,0,288,C Karl-Anthony Towns SG Tyreke Evans SF Khris Middleton PG Eric Bledsoe F Taj Gibson G Shabazz Napier UTIL Jordan Bell PF Brandan Wright,,Terry Rozier,PG,0.55%,14.75
155,968283650,sailfin57,0,287.75,G Tyreke Evans C LaMarcus Aldridge F Draymond Green SF Harrison Barnes SG Eric Bledsoe PG Shabazz Napier UTIL Denzel Valentine PF Trey Lyles,,Al Jefferson,UTIL,0.51%,0
155,968319863,bobnot,0,287.75,C DeMarcus Cousins UTIL Nikola Jokic SF Khris Middleton G Eric Bledsoe PG Austin Rivers SG Shabazz Napier F Bam Adebayo PF Brandan Wright,,D.J. Augustin,UTIL,0.51%,15
157,968632487,shoei20 (2/2),0,287.5,PG Russell Westbrook UTIL Kyrie Irving C Nikola Jokic SG Tyler Johnson G Shabazz Napier PF Jordan Bell SF Michael Kidd-Gilchrist F Gorgui Dieng,,Tyler Zeller,C,0.51%,19.25
157,968653009,seidenberg44 (2/4),0,287.5,F Anthony Davis PG Kyrie Irving SF Kyle Kuzma PF Kelly Olynyk SG Austin Rivers G Shabazz Napier C Frank Kaminsky UTIL Josh Hart,,Rajon Rondo,PG,0.51%,13.75
157,968714263,cool_br33z3,0,287.5,PF DeMarcus Cousins SF Khris Middleton PG Lonzo Ball UTIL T.J. Warren SG Spencer Dinwiddie G Buddy Hield F Allen Crabbe C Marreese Speights,,Markieff Morris,PF,0.51%,23.25
157,968727140,Jlambo,0,287.5,PG Victor Oladipo UTIL Nikola Jokic SF Khris Middleton C Myles Turner SG Eric Bledsoe G Shabazz Napier F Michael Kidd-Gilchrist PF Brandan Wright,,Cory Joseph,UTIL,0.47%,15.25
157,968750643,FrankamisPrime4,0,287.5,C Nikola Jokic G Khris Middleton PG Lonzo Ball SF Kyle Kuzma PF T.J. Warren SG Eric Bledsoe UTIL Shabazz Napier F Brandan Wright,,Tony Parker,UTIL,0.47%,18.5
157,968752176,gjryan (1/3),0,287.5,SG Tyreke Evans SF Khris Middleton C DeAndre Jordan G Donovan Mitchell PG Eric Bledsoe PF Al-Farouq Aminu UTIL George Hill F Bojan Bogdanovic,,Frank Mason III,UTIL,0.43%,10.25
157,968759568,gjryan (2/3),0,287.5,SG Tyreke Evans SF Khris Middleton C DeAndre Jordan G Donovan Mitchell PG Eric Bledsoe PF Al-Farouq Aminu UTIL George Hill F Bojan Bogdanovic,,Pau Gasol,C,0.43%,47.75
157,968762773,yarrayyarray (1/4),0,287.5,PG Tyreke Evans SF Khris Middleton C DeAndre Jordan G Donovan Mitchell SG Eric Bledsoe PF Al-Farouq Aminu UTIL George Hill F Bojan Bogdanovic,,Jarrett Allen,C,0.43%,11.5
157,968768776,gjryan (3/3),0,287.5,SG Tyreke Evans SF Khris Middleton C DeAndre Jordan G Donovan Mitchell PG Eric Bledsoe PF Al-Farouq Aminu UTIL George Hill F Bojan Bogdanovic,,Marreese Speights,F,0.43%,4.75
157,968772102,yarrayyarray (4/4),0,287.5,PG Tyreke Evans SF Khris Middleton C DeAndre Jordan G Donovan Mitchell SG Eric Bledsoe PF Al-Farouq Aminu UTIL George Hill F Bojan Bogdanovic,,Sam Dekker,F,0.43%,11.75
167,967853657,TheCrusherX,0,287.25,SG Jimmy Butler SF Khris Middleton PG Eric Bledsoe F Josh Richardson C Zach Randolph G Shabazz Napier UTIL DeMarre Carroll PF Wilson Chandler,,Deyonta Davis,UTIL,0.38%,7.25
167,968720159,aymanmd2b,0,287.25,F DeMarcus Cousins G Khris Middleton UTIL DeAndre Jordan SF Kyle Kuzma PG Austin Rivers PF DeMarre Carroll C Bam Adebayo SG Matthew Dellavedova,,Torrey Craig,SG,0.34%,9
169,968649981,Souzabets,0,287,C Karl-Anthony Towns SG Tyreke Evans SF Khris Middleton G Eric Bledsoe PG Jeff Teague UTIL Austin Rivers F Chandler Parsons PF Brandan Wright,,Troy Daniels,SG,0.34%,22
170,967531738,whodeywinning,0,286.75,SG Tyreke Evans PF Kyle Kuzma UTIL Harrison Barnes C Myles Turner SF Jonathon Simmons PG Eric Bledsoe G Shabazz Napier F Lance Stephenson,,Thon Maker,C,0.34%,13.75
170,967868987,imadeit110 (2/20),0,286.75,PG Tyreke Evans C Nikola Jokic SF Khris Middleton F Kyle Kuzma UTIL Josh Richardson G Austin Rivers SG Caris LeVert PF Brandan Wright,,Aron Baynes,C,0.34%,19.25
170,968636905,sprom (1/2),0,286.75,G Tyreke Evans SF Khris Middleton C DeAndre Jordan F Harrison Barnes PG Eric Bledsoe SG Tyler Johnson UTIL Shabazz Napier PF Brandan Wright,,Pat Connaughton,SF,0.34%,16.75
170,968725201,taxlaw00 (7/20),0,286.75,PG Tyreke Evans C Nikola Jokic F Draymond Green SF Rondae Hollis-Jefferson PF Kelly Olynyk G Tyler Johnson UTIL Shabazz Napier SG George Hill,,Jahlil Okafor,UTIL,0.34%,0
170,968747209,luker1683 (1/2),0,286.75,UTIL Kyrie Irving C Nikola Jokic SF Khris Middleton PG Eric Bledsoe G Spencer Dinwiddie SG J.J. Barea F Michael Kidd-Gilchrist PF Bam Adebayo,,Derrick Walton Jr.,G,0.30%,7
170,968755592,luker1683 (2/2),0,286.75,UTIL Kyrie Irving C Nikola Jokic SF Khris Middleton PG Eric Bledsoe G Spencer Dinwiddie SG J.J. Barea F Michael Kidd-Gilchrist PF Bam Adebayo,,Mario Chalmers,G,0.30%,0
170,968759171,tylerv1234,0,286.75,UTIL Kyrie Irving C Nikola Jokic SF Khris Middleton PG Eric Bledsoe SG Spencer Dinwiddie G J.J. Barea F Michael Kidd-Gilchrist PF Bam Adebayo,,Marquese Chriss,UTIL,0.30%,23
170,968769519,jez0321,0,286.75,UTIL Kyrie Irving C Nikola Jokic SF Khris Middleton PG Eric Bledsoe SG Spencer Dinwiddie G J.J. Barea F Michael Kidd-Gilchrist PF Bam Adebayo,,Patty Mills,G,0.30%,8.5
170,968769874,pastockade (2/4),0,286.75,UTIL Karl-Anthony Towns G Tyreke Evans C Nikola Jokic F Kyle Kuzma PG Tyler Johnson SG Shabazz Napier SF Bojan Bogdanovic PF Brandan Wright,,Montrezl Harrell,F,0.26%,13.75
170,968779436,pastockade (3/4),0,286.75,UTIL Karl-Anthony Towns G Tyreke Evans C Nikola Jokic F Kyle Kuzma PG Tyler Johnson SG Shabazz Napier SF Bojan Bogdanovic PF Brandan Wright,,Maxi Kleber,PF,0.26%,12
180,968779261,jdashfloss,0,286.5,G Russell Westbrook SF Khris Middleton PF Kyle Kuzma PG Jeff Teague F Lauri Markkanen SG Shabazz Napier UTIL DeMarre Carroll C Brandan Wright,,Tyler Ulis,PG,0.26%,11
181,968419049,architype007,0,286.25,PG John Wall SF Paul George G Lou Williams UTIL T.J. Warren SG Eric Bledsoe PF Carmelo Anthony C Bam Adebayo F Frank Kaminsky,,Wes Iwundu,SG,0.26%,16.5
181,968697133,JD_Ivy,0,286.25,SF Khris Middleton C Draymond Green PF Kyle Kuzma UTIL Harrison Barnes PG Eric Bledsoe SG Austin Rivers F Lauri Markkanen G Shabazz Napier,,Joe Johnson,F,0.21%,13.5
181,968750665,Smitty900 (3/3),0,286.25,G Tyreke Evans SG CJ McCollum SF Khris Middleton PG Eric Bledsoe PF Zach Randolph F Jaylen Brown UTIL George Hill C Jordan Bell,,Jerami Grant,F,0.21%,10
184,968115063,Lastblows (4/20),0,286,G Tyreke Evans SG CJ McCollum C Nikola Jokic SF Khris Middleton PG Eric Bledsoe F Julius Randle UTIL Mario Hezonja PF Brandan Wright,,Salah Mejri,UTIL,0.21%,8.5
184,968184448,baron44,0,286,G Russell Westbrook C Nikola Jokic SF Khris Middleton PG Eric Bledsoe UTIL Spencer Dinwiddie F Frank Kaminsky SG Andrew Harrison PF Brandan Wright,,Kosta Koufos,C,0.21%,10.5
184,968630652,Cooch317,0,286,UTIL Karl-Anthony Towns SG Khris Middleton C Myles Turner PG Eric Bledsoe PF Taj Gibson F Nicolas Batum G Mario Hezonja SF Bojan Bogdanovic,,Miles Plumlee,UTIL,0.21%,12
184,968716955,SharpiePicks (2/5),0,286,G Tyreke Evans UTIL LaMarcus Aldridge SF Khris Middleton PG Eric Bledsoe F Josh Richardson C Taj Gibson SG Shabazz Napier PF Brandan Wright,,Jawun Evans,PG,0.21%,3.5
188,967810468,ragnar36,0,285.75,SG Victor Oladipo PG Kyrie Irving SF Kyle Kuzma C Myles Turner G Jeff Teague F DeMarre Carroll UTIL George Hill PF Brandan Wright,,Nik Stauskas,UTIL,0.21%,11.5
188,968488521,gfay63 (11/20),0,285.75,UTIL Nikola Jokic F LaMarcus Aldridge G Khris Middleton C Myles Turner PG Eric Bledsoe SF Otto Porter Jr. SG Nicolas Batum PF Brandan Wright,,Garrett Temple,G,0.21%,27.5
188,968736935,gregu42,0,285.75,PG Victor Oladipo SG Tyreke Evans C DeAndre Jordan PF Nikola Mirotic SF Harrison Barnes G George Hill F Jordan Bell UTIL Gorgui Dieng,,Jerian Grant,PG,0.21%,21
188,968771386,D-Rock718,0,285.75,PG Russell Westbrook SF Kyle Kuzma C Myles Turner SG Eric Bledsoe PF Rondae Hollis-Jefferson F Wilson Chandler G George Hill UTIL Bam Adebayo,,Meyers Leonard,F,0.17%,0
192,968434439,jpw9886,0,285.5,G CJ McCollum F Khris Middleton PG Lonzo Ball SF Kyle Kuzma UTIL Eric Bledsoe C Julius Randle SG Shabazz Napier PF Jordan Bell,,Quincy Acy,F,0.17%,8.5
193,967878906,imadeit110 (16/20),0,285.25,PG Kyrie Irving SG Tyreke Evans UTIL Draymond Green SF Kyle Kuzma F Josh Richardson G Austin Rivers C Jordan Bell PF Brandan Wright,,Bismack Biyombo,C,0.17%,13.25
193,967952303,jamesberg (1/2),0,285.25,UTIL Tyreke Evans F Khris Middleton SF Kyle Kuzma C Nikola Mirotic SG Josh Richardson G Austin Rivers PG Malcolm Brogdon PF Jordan Bell,,Raymond Felton,G,0.17%,7.5
193,968726234,slickvic25 (1/2),0,285.25,F DeMarcus Cousins PG Lonzo Ball SF Jonathon Simmons SG Eric Bledsoe UTIL Austin Rivers G Shabazz Napier PF Wilson Chandler C Jordan Bell,,Dragan Bender,PF,0.17%,8.75
193,968726244,slickvic25 (2/2),0,285.25,F DeMarcus Cousins PG Lonzo Ball SF Jonathon Simmons SG Eric Bledsoe UTIL Austin Rivers G Shabazz Napier PF Wilson Chandler C Jordan Bell,,Jamil Wilson,PF,0.17%,11.5
193,968743505,Justinb3511,0,285.25,SF Khris Middleton UTIL Kris Dunn PF T.J. Warren C Myles Turner SG Eric Bledsoe G Elfrid Payton F John Collins PG Malcolm Brogdon,,Jakarr Sampson,SF,0.17%,0
198,968115069,Lastblows (10/20),0,285,UTIL Jimmy Butler C Nikola Jokic G Khris Middleton F Paul George PG Eric Bledsoe SG Shabazz Napier SF Wayne Ellington PF Brandan Wright,,Darrell Arthur,UTIL,0.17%,0
199,967957894,Jax2013 (2/2),0,284.75,UTIL Anthony Davis G Lou Williams SF Kyle Kuzma C Myles Turner PF Rondae Hollis-Jefferson PG Shabazz Napier F Bam Adebayo SG Wayne Ellington,,Richard Jefferson,SF,0.17%,0
199,968370479,Sdotbrown24 (20/20),0,284.75,G Victor Oladipo UTIL Tyreke Evans SG Khris Middleton SF Kyle Kuzma F Rondae Hollis-Jefferson PG George Hill C Robin Lopez PF Brandan Wright,,Monte Morris,PG,0.17%,0
199,968449772,dallasstars56 (3/3),0,284.75,PF Kevin Durant PG Tyreke Evans C Nikola Jokic SG Shabazz Napier G Isaiah Canaan F Dirk Nowitzki UTIL Mario Hezonja SF Evan Turner,,Damian Jones,C,0.17%,0
199,968582170,blovegolf1978,0,284.75,UTIL DeMarcus Cousins PG Tyreke Evans SG Eric Bledsoe SF Andrew Wiggins PF Lauri Markkanen G J.J. Barea F Bobby Portis C Tyson Chandler,,Chris Boucher,F,0.17%,0
199,968685879,benson2165,0,284.75,PG Victor Oladipo C Karl-Anthony Towns SF Kyle Kuzma F Jaylen Brown G Austin Rivers SG Isaiah Canaan PF Wilson Chandler UTIL Marvin Williams,,Tyler Lydon,PF,0.17%,0
204,968737437,carmanator (1/3),0,284.5,G Russell Westbrook F DeMarcus Cousins PG Austin Rivers SG Denzel Valentine UTIL J.J. Barea SF Wesley Matthews PF Wilson Chandler C Frank Kaminsky,,Rodney McGruder,G,0.17%,0
205,968488520,gfay63 (10/20),0,284.25,UTIL Nikola Jokic G Khris Middleton PG Dennis Schroder C Myles Turner SG Eric Bledsoe SF Rondae Hollis-Jefferson PF John Collins F Brandan Wright,,Matt Williams Jr.,SG,0.17%,0.75
205,968494944,mikel04,0,284.25,PG Victor Oladipo G Tyreke Evans SF T.J. Warren C Myles Turner SG Josh Richardson F John Collins UTIL Lance Stephenson PF Brandan Wright,,Daniel Theis,C,0.13%,37.25
205,968779848,jdmon45,0,284.25,SG Tyreke Evans SF Khris Middleton C DeAndre Jordan F Kyle Kuzma UTIL Myles Turner G Eric Bledsoe PG Malcolm Brogdon PF Brandan Wright,,Jameer Nelson,G,0.13%,12.25
208,967724361,slpanthers24 (1/7),0,284,F Anthony Davis UTIL Tyreke Evans G Lonzo Ball PF Kyle Kuzma PG Isaiah Canaan SF Trey Lyles SG George Hill C Jordan Bell,,Ekpe Udoh,PF,0.13%,3.5
208,968636906,sprom (2/2),0,284,G Tyreke Evans C Nikola Jokic UTIL Kemba Walker PF Kyle Kuzma SF Harrison Barnes SG Eric Bledsoe PG Shabazz Napier F Brandan Wright,,Goran Dragic,G,0.13%,22.5
208,968637640,melonhead111 (2/5),0,284,SF Kevin Durant UTIL Russell Westbrook SG Eric Bledsoe G Shabazz Napier PF Dirk Nowitzki C Jordan Bell PG Andrew Harrison F Dwight Powell,,Josh Hart,UTIL,0.13%,31.5
208,968725195,taxlaw00 (1/20),0,284,G Tyreke Evans F Khris Middleton PF Draymond Green SG Eric Bledsoe SF Josh Richardson PG Tyler Johnson UTIL Isaiah Canaan C John Henson,,Corey Brewer,UTIL,0.13%,2.25
208,968725553,steelergoldnblack,0,284,G Tyreke Evans F Khris Middleton PF Draymond Green SG Eric Bledsoe SF Josh Richardson PG Tyler Johnson UTIL Isaiah Canaan C John Henson,,Isaiah Whitehead,SG,0.13%,0
208,968770171,mtmw,0,284,PG Russell Westbrook G Tyreke Evans SF Khris Middleton SG Eric Bledsoe F Zach Randolph PF Frank Kaminsky UTIL Jamal Crawford C Brandan Wright,,Dejounte Murray,PG,0.13%,32.75
208,968780943,johnnymeatball,0,284,G Russell Westbrook SG Victor Oladipo C Myles Turner UTIL Kentavious Caldwell-Pope F DeMarre Carroll SF Kyle Anderson PG Malcolm Brogdon PF Brandan Wright,,James Johnson,SF,0.13%,10.75
215,967734186,kramericaindustries1 (2/2),0,283.75,C Nikola Jokic UTIL Lonzo Ball SF Kyle Kuzma F T.J. Warren PG Eric Bledsoe SG Josh Richardson G Austin Rivers PF Frank Kaminsky,,Nick Young,UTIL,0.13%,8.25
215,968035886,denonw (1/2),0,283.75,C Nikola Jokic PF LaMarcus Aldridge G Khris Middleton SF T.J. Warren UTIL Myles Turner SG Eric Bledsoe PG Malcolm Brogdon F Brandan Wright,,Cristiano Felicio,F,0.13%,3.75
215,968045537,denonw (2/2),0,283.75,C Nikola Jokic PF LaMarcus Aldridge G Khris Middleton SF T.J. Warren UTIL Myles Turner SG Eric Bledsoe PG Malcolm Brogdon F Brandan Wright,,Johnny O'Bryant III,C,0.09%,7
215,968754808,ploubriel,0,283.75,G Kyrie Irving PG John Wall SG Khris Middleton F Paul George UTIL Austin Rivers PF Lauri Markkanen SF Allen Crabbe C Brandan Wright,,Malik Monk,G,0.09%,0
215,968755374,pikupman99 (1/2),0,283.75,UTIL Russell Westbrook PG John Wall SG Bradley Beal G Elfrid Payton F Kelly Oubre Jr. SF Markieff Morris PF Frank Kaminsky C Tyler Zeller,,Willie Reed,UTIL,0.09%,4.5
215,968760014,john.nelson8782 (2/2),0,283.75,G Russell Westbrook C Nikola Jokic PG Spencer Dinwiddie PF Kelly Olynyk UTIL Tyler Johnson SG J.J. Barea F Wilson Chandler SF Michael Kidd-Gilchrist,,Dante Cunningham,F,0.09%,18.25
215,968760720,Vamonos1,0,283.75,UTIL Russell Westbrook SF Khris Middleton F Harrison Barnes SG Eric Bledsoe PF Taj Gibson PG Shabazz Napier G Jamal Crawford C Gorgui Dieng,,Luke Babbitt,UTIL,0.09%,0
