Contest_Date,Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,FPPM,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exposure,Con.,Value,Mins,Score,Val
20171204,J.R. Smith,SG/SFSGSF,CLE,@ CHI,30th,109.25,4100,11.8,38.2,17.8,0.58,13.5,8.0,30.6,34.0,23.09,23.09,%,58,5.6,25.0,13.0,3.2
20171204,Ishmael Smith,PG,DET,@ SAS,4th,98.5,4000,8.9,29.4,18.9,0.98,22.9,8.3,19.3,19.81,17.69,17.69,%,69,4.4,14.0,16.25,4.1
20171204,Michael Kidd-Gilchrist,SF,CHA,vs ORL,24th,112.75,4000,9.3,40.0,17.6,0.69,15.4,7.9,25.5,30.4,22.47,22.47,%,50,5.6,25.0,26.5,6.6
20171204,Alec Burks,PG/SGPGSG,UTA,vs WAS,6th,100.75,4000,7.3,47.6,16.7,0.92,21.8,7.5,18.2,28.0,24.56,24.56,%,31,6.1,27.0,41.25,10.3
20171204,Luke Babbitt,SF/PFSFPF,ATL,vs BKN,15th,110.75,4000,1.3,31.7,15.1,0.75,17.0,6.5,20.1,18.25,14.31,14.31,%,43,3.6,16.0,8.5,2.1
20171204,Patrick Mills,PG,SAS,vs DET,13th,102.5,3900,9.8,37.2,19.4,0.78,18.6,8.3,24.9,26.47,21.55,21.55,%,60,5.5,25.0,21.0,5.4
20171204,Marquese Chriss,PF/CPFC,PHX,@ PHI,19th,108.0,3900,3.5,33.6,17.1,0.87,15.8,5.6,19.6,20.48,16.42,16.42,%,50,4.2,22.0,17.5,4.5
20171204,Malik Monk,PG/SGPGSG,CHA,vs ORL,29th,112.75,3900,0.0,32.8,13.4,0.78,20.5,7.8,17.1,13.73,12.62,12.62,%,25,3.2,0.0,0.0,
20171204,Devin Harris,PG/SGPGSG,DAL,vs DEN,22nd,105.25,3900,10.5,33.9,16.5,0.93,24.2,6.9,17.8,20.91,20.53,20.53,%,59,5.3,22.0,25.25,6.5
20171204,Dwight Powell,PF/CPFC,DAL,vs DEN,27th,105.25,3900,11.1,37.6,15.7,0.93,17.6,4.8,16.9,19.22,22.45,22.45,%,52,5.8,23.0,26.25,6.7
20171204,Jarrett Jack,PG,NYK,@ IND,18th,99.75,3900,8.9,34.5,19.4,0.75,13.9,6.3,25.9,27.91,19.87,19.87,%,62,5.1,16.0,12.0,3.1
20171204,DeAndre Bembry,SG/SFSGSF,ATL,vs BKN,15th,110.75,3900,5.9,33.4,11.5,0.8,24.0,4.9,14.4,21.4,17.66,17.66,%,32,4.5,27.0,22.75,5.8
20171204,D.J. Augustin,PG/SGPGSG,ORL,@ CHA,19th,105.75,3800,2.2,33.6,17.0,0.89,18.3,5.5,19.2,17.0,15.66,15.66,%,47,4.1,16.0,23.75,6.3
20171204,Frank Kaminsky,PF/CPFC,CHA,vs ORL,23rd,112.75,3800,2.7,34.2,19.3,0.81,20.8,9.4,23.7,20.25,16.2,16.2,%,53,4.3,23.0,29.25,7.7
20171204,Yogi Ferrell,PG/SGPGSG,DAL,vs DEN,22nd,105.25,3800,1.5,26.7,17.2,0.63,16.6,7.5,27.4,21.15,12.27,12.27,%,58,3.2,25.0,22.0,5.8
20171204,Emmanuel Mudiay,PG,DEN,@ DAL,24th,103.25,3800,0.0,35.2,19.5,0.91,25.2,8.8,21.5,16.05,15.01,15.01,%,48,4.0,15.0,12.0,3.2
20171204,Tyus Jones,PG/SGPGSG,MIN,@ MEM,5th,102.25,3800,0.0,31.3,13.3,0.77,11.4,3.4,17.2,12.7,9.21,9.21,%,17,2.4,15.0,8.0,2.1
20171204,Dillon Brooks,SG/SFSGSF,MEM,vs MIN,18th,99.25,3800,5.8,34.2,17.4,0.6,14.9,7.0,28.8,31.6,17.95,17.95,%,53,4.7,27.0,14.0,3.7
20171204,Jonas Jerebko,SF/PFSFPF,UTA,vs WAS,23rd,100.75,3800,1.9,34.3,13.7,0.87,14.7,4.7,15.7,16.5,15.79,15.79,%,33,4.2,29.0,15.25,4.0
20171204,David Nwaba,PG/SGPGSG,CHI,vs CLE,19th,100.25,3800,3.2,33.8,19.3,0.93,13.3,5.0,20.8,18.33,16.33,16.33,%,55,4.3,16.0,8.75,2.3
20171204,Jeff Green,SF/PFSFPF,CLE,@ CHI,16th,109.25,3800,8.6,41.6,18.3,0.89,21.5,7.4,20.5,25.04,22.76,22.76,%,48,6.0,25.0,27.5,7.2
20171204,Tony Snell,SG/SFSGSF,MIL,@ BOS,6th,99.0,3800,5.1,27.3,16.8,0.54,10.3,6.1,31.3,29.85,14.6,14.6,%,62,3.8,39.0,12.5,3.3
20171204,Tony Parker,PG,SAS,vs DET,13th,102.5,3700,12.8,24.0,15.1,0.96,28.7,6.7,15.7,18.17,17.55,17.55,%,79,4.7,19.0,15.5,4.2
20171204,Stanley Johnson,SG/SFSGSF,DET,@ SAS,22nd,98.5,3700,7.9,31.7,16.5,0.57,13.2,7.5,29.1,31.01,18.11,18.11,%,59,4.9,30.0,34.0,9.2
20171204,E'Twaun Moore,SG/SFSGSF,NOP,vs GSW,18th,109.5,3700,14.8,39.7,20.5,0.68,15.5,9.5,30.3,34.46,25.47,25.47,%,65,6.9,37.0,39.5,10.7
20171204,Andre Iguodala,SG/SFSGSF,GSW,@ NOP,25th,118.5,3700,8.7,24.2,17.2,0.67,11.0,4.9,25.5,22.3,15.36,15.36,%,74,4.2,26.0,24.0,6.5
20171204,Amir Johnson,PF/CPFC,PHI,vs PHX,30th,118.0,3700,7.1,36.9,16.4,1.09,14.0,4.0,15.0,15.61,19.87,19.87,%,48,5.4,13.0,8.0,2.2
20171204,Marvin Williams,SF/PFSFPF,CHA,vs ORL,22nd,112.75,3700,8.6,36.2,19.1,0.76,13.5,6.8,25.2,24.99,20.39,20.39,%,59,5.5,24.0,17.25,4.7
20171204,Juan Hernangomez,SF/PFSFPF,DEN,@ DAL,10th,103.25,3700,2.0,29.1,9.8,0.65,14.3,3.8,15.0,22.72,13.63,13.63,%,21,3.7,11.0,9.0,2.4
20171204,Trey Lyles,SF/PFSFPF,DEN,@ DAL,24th,103.25,3700,9.3,38.3,10.3,0.96,21.3,3.8,10.7,22.35,21.72,21.72,%,19,5.9,15.0,22.0,5.9
20171204,James Ennis,SG/SFSGSF,MEM,vs MIN,18th,99.25,3700,0.7,30.6,14.9,0.59,11.6,4.8,25.2,24.8,13.52,13.52,%,43,3.7,26.0,17.5,4.7
20171204,Thabo Sefolosha,SG/SFSGSF,UTA,vs WAS,21st,100.75,3700,2.7,30.1,17.4,0.85,15.4,5.7,20.5,15.0,14.45,14.45,%,55,3.9,12.0,14.75,4.0
20171204,Kyle Korver,SG/SFSGSF,CLE,@ CHI,30th,109.25,3700,9.2,38.5,17.3,0.8,16.6,7.1,21.6,25.36,21.73,21.73,%,52,5.9,22.0,14.0,3.8
20171204,Jae Crowder,SF/PFSFPF,CLE,@ CHI,16th,109.25,3700,3.4,31.0,15.6,0.62,15.7,7.0,25.2,23.39,15.2,15.2,%,49,4.1,21.0,18.5,5.0
20171204,Daniel Theis,PF/CPFC,BOS,vs MIL,4th,104.0,3700,0.0,23.7,11.9,1.0,19.5,3.1,11.9,10.68,8.69,8.69,%,37,2.3,10.0,8.75,2.4
20171204,Thon Maker,PF/CPFC,MIL,@ BOS,5th,99.0,3700,2.4,21.8,12.9,0.7,14.0,4.3,18.4,18.9,10.72,10.72,%,57,2.9,8.0,1.25,0.3
20171204,Bryn Forbes,PG/SGPGSG,SAS,vs DET,13th,102.5,3600,1.8,27.7,10.5,0.63,17.5,6.0,16.6,19.47,12.91,12.91,%,30,3.6,13.0,2.75,0.8
20171204,Manu Ginobili,SG/SFSGSF,SAS,vs DET,7th,102.5,3600,1.3,29.7,15.6,0.79,22.0,7.1,19.8,18.56,13.44,13.44,%,48,3.7,26.0,20.5,5.7
20171204,Jared Dudley,PF,PHX,@ PHI,28th,108.0,3600,0.0,29.1,11.6,0.88,10.5,2.4,13.2,10.8,10.31,10.31,%,19,2.9,0.0,0.0,
20171204,Cody Zeller,C,CHA,vs ORL,23rd,112.75,3600,8.2,26.7,17.9,0.91,16.6,4.9,19.7,17.47,16.16,16.16,%,71,4.5,18.0,14.75,4.1
20171204,Gorgui Dieng,PF/CPFC,MIN,@ MEM,5th,102.25,3600,4.2,34.8,15.3,0.95,18.8,5.1,16.1,20.1,17.31,17.31,%,43,4.8,20.0,23.25,6.5
20171204,Aron Baynes,C,BOS,vs MIL,4th,104.0,3600,0.4,26.7,15.2,0.87,16.6,4.8,17.4,16.04,11.71,11.71,%,51,3.3,15.0,20.0,5.6
20171204,Malcolm Delaney,PG/SGPGSG,ATL,vs BKN,30th,110.75,3600,0.0,11.8,12.6,0.63,16.0,5.0,19.9,0.0,0.0,0.0,%,53,0.0,4.0,7.0,1.9
20171204,Cory Joseph,PG,IND,vs NYK,17th,110.75,3500,4.4,33.6,18.0,0.76,15.7,6.8,23.8,24.15,16.88,16.88,%,54,4.8,21.0,22.25,6.4
20171204,Jodie Meeks,SG,WAS,@ UTA,1st,96.75,3500,1.3,23.3,11.6,0.7,20.1,6.1,16.6,18.29,10.72,10.72,%,46,3.1,22.0,7.5,2.1
20171204,Paul Zipser,SG/SFSGSF,CHI,vs CLE,20th,100.25,3500,0.0,19.0,11.8,0.69,18.4,5.8,17.2,8.1,5.86,5.86,%,44,1.7,14.0,4.0,1.1
20171204,DeAndre Liggins,PG/SFPGSF,MIL,@ BOS,8th,99.0,3500,0.4,19.9,7.7,0.5,12.4,2.6,15.3,18.53,8.73,8.73,%,28,2.5,12.0,4.75,1.4
20171204,Sean Kilpatrick,PG/SGPGSG,BKN,@ ATL,26th,109.75,3500,0.0,24.0,9.9,0.87,23.4,5.7,11.4,10.6,9.55,9.55,%,27,2.7,4.0,0.0,
20171204,Brandon Paul,SG,SAS,vs DET,7th,102.5,3500,0.0,32.1,8.9,0.68,13.4,3.0,13.0,20.0,13.28,13.28,%,0,3.8,1.0,1.5,0.4
20171204,Dejounte Murray,PG,SAS,vs DET,13th,102.5,3500,0.0,27.6,18.6,0.95,20.1,6.6,19.6,4.1,3.56,3.56,%,35,1.0,8.0,3.75,1.1
20171204,David West,PF/CPFC,GSW,@ NOP,28th,118.5,3500,9.6,30.2,15.9,1.41,22.3,4.3,11.3,12.8,18.41,18.41,%,63,5.3,13.0,21.0,6.0
20171204,Ben McLemore,SG/SFSGSF,MEM,vs MIN,5th,99.25,3500,14.6,34.7,13.1,0.68,20.2,6.8,19.4,35.5,23.18,23.18,%,56,6.6,18.0,10.75,3.1
20171204,Shabazz Muhammad,SG/SFSGSF,MIN,@ MEM,17th,102.25,3500,0.0,14.5,7.3,0.66,18.5,4.1,11.0,4.57,3.52,3.52,%,25,1.0,0.0,0.0,
20171204,Jamal Crawford,SG,MIN,@ MEM,9th,102.25,3500,2.4,29.6,14.9,0.88,26.6,7.9,16.9,17.54,14.05,14.05,%,48,4.0,19.0,8.25,2.4
20171204,Michael Beasley,SF/PFSFPF,NYK,@ IND,1st,99.75,3500,7.0,41.5,14.6,0.93,28.0,7.3,15.7,28.6,21.79,21.79,%,33,6.2,14.0,14.25,4.1
20171204,Frank Ntilikina,PG/SGPGSG,NYK,@ IND,18th,99.75,3500,0.0,29.1,14.2,0.77,19.1,5.7,18.4,17.1,12.45,12.45,%,41,3.6,26.0,13.25,3.8
20171204,Luke Kennard,SG,DET,@ SAS,3rd,98.5,3400,2.1,28.8,11.9,0.74,18.4,5.6,16.0,19.53,13.57,13.57,%,36,4.0,7.0,3.5,1.0
20171204,Anthony Tolliver,SF/PFSFPF,DET,@ SAS,6th,98.5,3400,2.3,23.4,13.6,0.78,15.7,4.8,17.4,16.54,11.36,11.36,%,56,3.3,24.0,10.25,3.0
20171204,Patrick McCaw,SG/SFSGSF,GSW,@ NOP,25th,118.5,3400,0.0,30.4,9.3,0.67,10.9,3.2,13.8,17.39,12.35,12.35,%,3,3.6,4.0,7.0,2.1
20171204,Omri Casspi,SF/PFSFPF,GSW,@ NOP,14th,118.5,3400,0.0,26.8,14.4,1.01,16.2,4.1,14.3,9.8,10.72,10.72,%,44,3.2,11.0,4.25,1.3
20171204,Jameer Nelson,PG/SGPGSG,NOP,vs GSW,8th,109.5,3400,3.1,29.0,17.7,0.73,12.5,5.2,24.4,20.71,14.21,14.21,%,58,4.2,20.0,13.0,3.8
20171204,Jerryd Bayless,PG/SGPGSG,PHI,vs PHX,28th,118.0,3400,8.3,32.9,17.2,0.63,15.2,7.6,27.4,25.96,18.85,18.85,%,59,5.5,21.0,12.75,3.8
20171204,Dragan Bender,PF/CPFC,PHX,@ PHI,19th,108.0,3400,1.7,22.9,13.4,0.65,12.7,5.0,20.7,18.52,10.76,10.76,%,55,3.2,25.0,14.25,4.2
20171204,Arron Afflalo,SG/SFSGSF,ORL,@ CHA,13th,105.75,3400,0.0,19.5,5.2,0.45,9.5,2.2,11.6,18.7,7.48,7.48,%,0,2.2,18.0,9.5,2.8
20171204,Andrew Harrison,PG/SGPGSG,MEM,vs MIN,15th,99.25,3400,0.0,19.2,11.0,0.73,20.9,4.9,15.1,10.54,7.54,7.54,%,47,2.2,18.0,17.0,5.0
20171204,Jarell Martin,PF/CPFC,MEM,vs MIN,7th,99.25,3400,0.0,21.2,11.8,0.67,15.3,4.6,17.5,14.07,7.74,7.74,%,43,2.3,13.0,8.0,2.4
20171204,Guillermo Hernangomez,PF/CPFC,NYK,@ IND,13th,99.75,3400,0.0,13.3,10.9,1.1,26.6,3.9,9.9,0.0,0.0,0.0,%,39,0.0,16.0,31.5,9.3
20171204,Jason Smith,PF/CPFC,WAS,@ UTA,10th,96.75,3400,0.0,7.8,5.9,0.66,16.4,3.1,9.0,0.0,0.0,0.0,%,34,0.0,4.0,4.5,1.3
20171204,Ian Mahinmi,C,WAS,@ UTA,1st,96.75,3400,2.7,21.0,9.8,0.71,14.0,2.5,13.8,19.65,10.55,10.55,%,47,3.1,10.0,4.75,1.4
20171204,Channing Frye,PF/CPFC,CLE,@ CHI,11th,109.25,3400,3.1,27.1,10.4,0.86,17.9,3.7,12.1,16.11,13.39,13.39,%,34,3.9,25.0,4.5,1.3
20171204,Miles Plumlee,C,ATL,vs BKN,30th,110.75,3400,0.9,37.1,7.7,0.75,6.2,1.0,10.3,18.6,16.37,16.37,%,0,4.8,21.0,11.75,3.5
20171204,Jarrett Allen,PF/CPFC,BKN,@ ATL,9th,109.75,3400,4.3,25.7,12.9,0.86,13.1,3.7,15.0,16.7,13.46,13.46,%,52,4.0,20.0,22.75,6.7
20171204,Tyler Zeller,C,BKN,@ ATL,9th,109.75,3400,7.1,29.8,15.8,0.89,19.6,5.5,17.8,20.34,16.82,16.82,%,59,4.9,16.0,19.25,5.7
20171204,Tyler Cavanaugh,PF,ATL,vs BKN,13th,110.75,3300,2.1,29.8,9.8,0.85,13.3,3.0,11.5,16.52,13.94,13.94,%,19,4.2,22.0,11.5,3.5
20171204,Isaiah Taylor,PG,ATL,vs BKN,30th,110.75,3300,3.2,31.4,12.3,0.79,18.5,4.9,15.6,15.83,15.26,15.26,%,34,4.6,20.0,12.5,3.8
20171204,Quincy Acy,PF/CPFC,BKN,@ ATL,20th,109.75,3300,0.0,8.5,12.7,0.74,15.8,4.6,17.2,0.0,0.0,0.0,%,67,0.0,10.0,9.75,3.0
20171204,Jordan Bell,PF/CPFC,GSW,@ NOP,28th,118.5,3300,6.6,36.9,12.1,1.29,14.1,2.8,9.4,14.4,19.6,19.6,%,28,5.9,12.0,6.25,1.9
20171204,Dante Cunningham,SF/PFSFPF,NOP,vs GSW,30th,109.5,3300,4.7,26.3,12.7,0.59,10.9,4.8,21.7,18.29,13.94,13.94,%,51,4.2,32.0,26.75,8.1
20171204,Troy Daniels,SG,PHX,@ PHI,4th,108.0,3300,0.0,24.3,9.1,0.63,17.2,5.1,14.5,14.31,9.27,9.27,%,18,2.8,5.0,6.75,2.0
20171204,Mario Hezonja,PG/SFPGSF,ORL,@ CHA,13th,105.75,3300,0.0,15.2,7.0,0.74,17.2,2.9,9.4,5.0,3.61,3.61,%,18,1.1,8.0,0.75,0.2
20171204,Bismack Biyombo,PF/CPFC,ORL,@ CHA,12th,105.75,3300,4.4,23.7,12.7,0.84,14.7,3.3,15.1,15.32,12.68,12.68,%,57,3.8,17.0,7.25,2.2
20171204,Joakim Noah,C,NYK,@ IND,13th,99.75,3300,0.0,0.0,5.3,2.65,21.7,1.0,2.0,0.0,0.0,0.0,%,0,0.0,8.0,14.0,4.2
20171204,Doug McDermott,SF/PFSFPF,NYK,@ IND,1st,99.75,3300,5.1,24.5,14.2,0.63,14.5,6.5,22.7,27.0,13.42,13.42,%,61,4.1,29.0,17.75,5.4
20171204,Ian Clark,PG/SGPGSG,NOP,vs GSW,18th,109.5,3200,0.0,17.0,9.4,0.66,19.0,4.8,14.3,5.79,3.5,3.5,%,28,1.1,2.0,2.0,0.6
20171204,Nick Young,SG,GSW,@ NOP,14th,118.5,3200,0.0,26.9,10.8,0.86,22.0,5.1,12.5,9.4,8.96,8.96,%,17,2.8,13.0,8.25,2.6
20171204,Timothe Luwawu-Cabarrot,SG/SFSGSF,PHI,vs PHX,24th,118.0,3200,5.0,21.1,11.5,0.73,20.1,5.8,15.8,15.96,11.91,11.91,%,60,3.7,25.0,14.5,4.5
20171204,Maxi Kleber,PF,DAL,vs DEN,27th,105.25,3200,4.9,28.3,9.6,0.67,13.8,3.6,14.3,19.1,14.94,14.94,%,30,4.7,19.0,11.75,3.7
20171204,Deyonta Davis,PF/CPFC,MEM,vs MIN,28th,99.25,3200,1.8,26.7,10.6,0.94,15.8,2.8,11.3,13.0,12.47,12.47,%,33,3.9,10.0,13.25,4.1
20171204,Damyean Dotson,SG,NYK,@ IND,1st,99.75,3200,7.1,26.0,4.8,0.62,17.5,2.5,7.8,24.8,15.2,15.2,%,0,4.8,29.0,26.25,8.2
20171204,Lance Thomas,SF/PFSFPF,NYK,@ IND,1st,99.75,3200,1.4,19.7,8.5,0.59,14.0,3.7,14.4,19.0,9.25,9.25,%,38,2.9,16.0,7.5,2.3
20171204,Raulzinho Neto,PG,UTA,vs WAS,11th,100.75,3200,0.0,30.4,10.6,0.79,16.6,4.2,13.4,16.9,12.52,12.52,%,16,3.9,18.0,21.0,6.6
20171204,Mike Scott,PF,WAS,@ UTA,10th,96.75,3200,0.0,24.2,13.9,0.8,19.3,6.3,17.4,11.71,9.86,9.86,%,48,3.1,19.0,4.75,1.5
20171204,Ante Zizic,PF/CPFC,CLE,@ CHI,25th,109.25,3200,0.0,8.6,4.1,1.08,28.0,1.2,3.8,0.0,0.0,0.0,%,0,0.0,4.0,5.75,1.8
20171204,Semi Ojeleye,SG/SFSGSF,BOS,vs MIL,7th,104.0,3200,0.0,14.2,6.5,0.49,10.3,2.6,13.3,8.8,4.58,4.58,%,26,1.4,12.0,2.5,0.8
20171204,Marreese Speights,PF/CPFC,ORL,@ CHA,21st,105.75,3100,2.4,30.5,13.3,1.17,31.4,6.8,11.4,12.1,14.42,14.42,%,40,4.7,15.0,8.75,2.8
20171204,Salah Mejri,C,DAL,vs DEN,19th,105.25,3100,0.0,32.6,13.7,1.09,10.9,2.0,12.6,13.21,13.86,13.86,%,32,4.5,9.0,11.75,3.8
20171204,Ramon Sessions,PG,NYK,@ IND,18th,99.75,3100,0.0,25.0,11.7,0.8,23.7,4.6,14.7,9.48,7.57,7.57,%,26,2.4,13.0,8.75,2.8
20171204,Antonio Blakeney,PG,CHI,vs CLE,19th,100.25,3100,0.0,16.3,10.7,0.74,28.8,7.0,14.4,5.9,4.32,4.32,%,44,1.4,,,
20171204,Langston Galloway,PG/SGPGSG,DET,@ SAS,4th,98.5,3100,0.0,20.7,10.8,0.81,19.8,5.2,13.3,11.85,8.13,8.13,%,42,2.6,8.0,4.5,1.5
20171204,Tony Allen,SG/SFSGSF,NOP,vs GSW,18th,109.5,3100,2.5,20.6,9.7,0.75,20.7,4.4,12.9,12.18,10.26,10.26,%,47,3.3,3.0,2.25,0.7
20171204,Chris McCullough,PF/CPFC,WAS,@ UTA,10th,96.75,3000,0.0,7.5,6.8,1.0,22.1,2.8,6.8,0.0,0.0,0.0,%,45,0.0,9.0,9.25,3.1
20171204,Royce O'Neale,SF,UTA,vs WAS,21st,100.75,3000,0.0,20.7,7.0,0.74,17.4,2.5,9.5,9.1,7.31,7.31,%,4,2.4,24.0,33.75,11.3
20171204,Ekpe Udoh,PF/CPFC,UTA,vs WAS,23rd,100.75,3000,0.0,16.0,11.4,0.78,8.6,2.0,14.7,6.9,5.93,5.93,%,56,2.0,7.0,8.0,2.7
20171204,Omer Asik,C,NOP,vs GSW,7th,109.5,3000,4.6,11.6,9.3,0.81,13.5,3.0,11.5,10.0,7.62,7.62,%,0,2.5,11.0,7.75,2.6
20171204,Malik Beasley,SG,DEN,@ DAL,15th,103.25,3000,0.0,9.4,6.1,0.71,19.0,2.7,8.6,0.0,0.0,0.0,%,23,0.0,7.0,7.25,2.4
20171204,Kevon Looney,SF/PFSFPF,GSW,@ NOP,28th,118.5,3000,0.0,16.8,10.0,0.96,16.0,2.5,10.4,5.0,4.84,4.84,%,40,1.6,3.0,1.25,0.4
20171204,Cedi Osman,SG/SFSGSF,CLE,@ CHI,16th,109.25,3000,0.0,14.8,4.9,0.8,14.3,1.5,6.1,5.75,4.77,4.77,%,0,1.6,5.0,2.75,0.9
20171204,JaVale McGee,C,GSW,@ NOP,20th,118.5,3000,4.9,24.4,8.4,1.17,19.1,2.6,7.2,11.9,13.21,13.21,%,34,4.4,11.0,15.0,5.0
20171204,Jose Calderon,PG,CLE,@ CHI,26th,109.25,3000,0.6,22.7,7.0,0.51,8.3,1.9,13.8,17.61,10.11,10.11,%,10,3.4,27.0,13.0,4.3
20171204,Kay Felder,PG,CHI,vs CLE,25th,100.25,3000,0.0,12.4,8.7,0.8,30.3,5.7,10.9,0.0,0.0,0.0,%,29,0.0,4.0,7.75,2.6
20171204,Cristiano Da Silva Felicio,PF/CPFC,CHI,vs CLE,18th,100.25,3000,5.5,21.1,9.5,0.64,11.9,2.8,14.9,17.6,12.18,12.18,%,53,4.1,11.0,6.0,2.0
20171204,Nik Stauskas,PG/SFPGSF,PHI,vs PHX,24th,118.0,3000,2.3,8.8,2.8,0.41,8.5,0.6,6.8,10.5,5.04,5.04,%,34,1.7,7.0,-1.0,
20171204,Jason Terry,PG/SGPGSG,MIL,@ BOS,14th,99.0,3000,1.0,16.9,6.0,0.52,12.0,2.1,11.6,15.09,7.83,7.83,%,25,2.6,12.0,7.25,2.4
20171204,Ron Baker,PG/SGPGSG,NYK,@ IND,16th,99.75,3000,0.0,15.3,10.4,0.84,12.3,1.6,12.4,4.67,4.71,4.71,%,49,1.6,21.0,15.5,5.2
20171204,Joseph Young,PG/SGPGSG,IND,vs NYK,17th,110.75,3000,0.0,6.0,4.7,0.92,36.4,2.8,5.1,0.0,0.0,0.0,%,36,0.0,7.0,6.5,2.2
20171204,Boban Marjanovic,C,DET,@ SAS,15th,98.5,3000,0.0,15.1,8.0,1.43,42.7,3.0,5.6,4.04,6.14,6.14,%,44,2.0,0.0,0.0,
20171204,TJ Leaf,SF/PFSFPF,IND,vs NYK,25th,110.75,3000,0.0,13.2,7.4,0.72,16.1,3.4,10.3,2.31,1.6,1.6,%,22,0.5,16.0,6.25,2.1
20171204,Davis Bertans,SF/PFSFPF,SAS,vs DET,27th,102.5,3000,0.0,23.7,7.1,0.92,23.8,2.6,7.7,7.7,6.65,6.65,%,0,2.2,15.0,19.25,6.4
20171204,Tyler Dorsey,PG/SGPGSG,ATL,vs BKN,27th,110.75,3000,0.0,9.1,4.1,0.59,18.9,2.5,7.0,0.0,0.0,0.0,%,0,0.0,4.0,7.5,2.5
20171204,Joffrey Lauvergne,PF/CPFC,SAS,vs DET,14th,102.5,3000,0.0,18.1,9.4,0.87,16.8,3.5,10.8,6.26,5.28,5.28,%,32,1.8,0.0,0.0,
20171204,Eric Moreland,PF/CPFC,DET,@ SAS,6th,98.5,3000,0.0,19.4,7.6,0.78,7.5,1.0,9.7,8.58,6.23,6.23,%,13,2.1,16.0,6.75,2.3
20171205,Russell Westbrook,PG,OKC,vs UTA,10th,103.5,11000,36.3,75.8,52.6,1.5,33.6,19.3,35.0,37.47,53.21,53.21,%,79,4.8,38.0,77.25,7.0
20171205,Damian Lillard,PG,POR,vs WAS,12th,104.25,9400,29.2,63.3,44.3,1.23,30.7,19.2,36.1,38.74,43.81,43.81,%,78,4.7,42.0,53.0,5.6
20171205,Kyle Lowry,PG,TOR,vs PHX,28th,119.0,8700,28.1,73.5,37.7,1.17,21.9,11.8,32.1,34.1,47.6,47.6,%,66,5.5,35.0,48.5,5.6
20171205,DeMar DeRozan,SG/SFSGSF,TOR,vs PHX,24th,119.0,8500,26.4,63.4,37.9,1.12,30.6,17.6,33.8,35.0,42.28,42.28,%,72,5.0,34.0,46.75,5.5
20171205,Paul George,SF,OKC,vs UTA,7th,103.5,8400,21.6,68.0,39.8,1.09,26.1,17.5,36.5,37.53,41.47,41.47,%,67,4.9,39.0,28.25,3.4
20171205,Devin Booker,SG/SFSGSF,PHX,@ TOR,12th,105.0,8000,18.9,66.0,38.1,1.14,29.9,19.0,33.3,35.0,39.1,39.1,%,65,4.9,39.0,43.25,5.4
20171205,Bradley Beal,SG,WAS,@ POR,2nd,98.25,7600,18.1,58.3,35.5,1.05,28.8,17.3,33.8,35.4,35.33,35.33,%,68,4.6,43.0,59.25,7.8
20171205,Rudy Gobert,C,UTA,@ OKC,3rd,95.5,7300,6.7,41.6,34.3,1.06,16.6,8.0,32.5,22.8,21.64,21.64,%,71,3.0,26.0,16.0,2.2
20171205,Jusuf Nurkic,C,POR,vs WAS,8th,104.25,7200,12.3,55.9,30.6,1.11,29.3,13.6,27.5,28.69,30.99,30.99,%,59,4.3,28.0,34.25,4.8
20171205,Donovan Mitchell,PG/SGPGSG,UTA,@ OKC,10th,95.5,7100,19.7,59.5,28.7,1.01,28.9,14.8,28.3,35.0,36.75,36.75,%,60,5.2,36.0,48.25,6.8
20171205,C.J. McCollum,PG/SGPGSG,POR,vs WAS,6th,104.25,7000,20.1,47.2,33.5,0.93,25.5,17.6,36.0,36.67,31.72,31.72,%,77,4.5,36.0,28.0,4.0
20171205,Otto Porter,SF/PFSFPF,WAS,@ POR,12th,98.25,6900,9.9,48.5,32.2,1.0,18.9,12.3,32.1,30.3,26.42,26.42,%,66,3.8,30.0,22.0,3.2
20171205,Derrick Favors,PF/CPFC,UTA,@ OKC,8th,95.5,6600,16.3,55.6,27.5,1.0,20.4,9.6,27.5,30.6,33.14,33.14,%,59,5.0,22.0,18.5,2.8
20171205,Carmelo Anthony,SF/PFSFPF,OKC,vs UTA,7th,103.5,6500,19.1,43.9,32.3,1.02,26.1,16.0,31.7,30.58,29.72,29.72,%,78,4.6,34.0,31.5,4.8
20171205,T.J. Warren,SF/PFSFPF,PHX,@ TOR,3rd,105.0,6400,10.3,54.8,31.2,1.01,25.3,15.6,30.8,35.56,29.37,29.37,%,59,4.6,23.0,10.75,1.7
20171205,Steven Adams,C,OKC,vs UTA,1st,103.5,5900,10.9,44.6,29.2,0.95,16.5,8.7,30.8,34.36,25.36,25.36,%,67,4.3,32.0,33.75,5.7
20171205,Ricky Rubio,PG,UTA,@ OKC,1st,95.5,5400,8.2,44.4,27.2,0.97,24.0,10.2,27.9,28.7,23.68,23.68,%,62,4.4,34.0,22.0,4.1
20171205,Marcin Gortat,C,WAS,@ POR,10th,98.25,5200,5.7,39.1,25.7,0.89,15.2,7.6,29.0,25.1,20.03,20.03,%,63,3.9,22.0,26.75,5.1
