Contest_Date,Contest_Name,Player,Roster.Position,FPTS,X.Drafted
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Kelly Olynyk,F,8.75,2.57%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Khris Middleton,SG,22.0,2.54%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Greg Monroe,C,0.0,2.51%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Tony Snell,SF,19.0,2.35%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],De'Aaron Fox,UTIL,7.25,1.94%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Juancho Hernangómez,SF,22.0,1.74%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Bogdan Bogdanovic,UTIL,11.5,1.64%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Justise Winslow,UTIL,12.5,1.62%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jae Crowder,F,1.5,1.52%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Josh Jackson,UTIL,1.25,1.43%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Tyler Ulis,G,32.5,1.33%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Josh Richardson,SG,23.0,1.24%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Skal Labissiere,C,18.5,1.10%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Ekpe Udoh,UTIL,10.0,1.08%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],José Calderón,G,9.5,1.05%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jeff Teague,PG,0.0,0.97%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Channing Frye,UTIL,9.5,0.86%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Thabo Sefolosha,G,11.25,0.63%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Antonio Blakeney,UTIL,11.0,0.63%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Marquese Chriss,F,12.5,0.51%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Alec Burks,PG,22.5,0.49%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Emmanuel Mudiay,UTIL,15.75,0.48%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Trey Lyles,F,10.0,0.46%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Dragan Bender,F,8.0,0.42%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Thon Maker,F,14.25,0.42%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Tomas Satoransky,UTIL,24.75,0.37%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jared Dudley,PF,0.0,0.35%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Kosta Koufos,UTIL,12.25,0.34%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Troy Daniels,UTIL,13.25,0.33%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jonas Jerebko,SF,31.5,0.27%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Raul Neto,G,4.5,0.27%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jamal Crawford,UTIL,12.75,0.19%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Gorgui Dieng,F,10.25,0.18%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Gary Payton II,G,1.0,0.15%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Justin Jackson,F,1.25,0.14%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],DeAndre Liggins,UTIL,7.25,0.12%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Paul Zipser,UTIL,6.5,0.10%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Cristiano Felicio,F,7.25,0.07%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Vince Carter,G,4.5,0.06%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],John Wall,PG,0.0,0.05%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Iman Shumpert,PG,0.0,0.05%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jodie Meeks,G,14.0,0.05%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Mike Scott,F,25.25,0.05%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Shabazz Muhammad,SF,0.75,0.04%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jordan Mickey,C,0.0,0.03%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Torrey Craig,F,1.25,0.02%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Ian Mahinmi,C,17.5,0.02%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Richard Jefferson,F,0.0,0.02%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Quincy Pondexter,G,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Kay Felder,G,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Malik Beasley,G,8.5,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Paul Millsap,UTIL,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jabari Parker,F,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Wilson Chandler,SF,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Tony Bradley,C,2.5,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Nemanja Bjelica,SF,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Isaiah Thomas,G,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Bam Adebayo,C,31.5,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Anthony Brown,UTIL,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Cedi Osman,G,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Nikola Mirotic,C,0.0,0.01%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jason Terry,PG,12.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Georgios Papagiannis,UTIL,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Ante Zizic,F,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Aaron Brooks,UTIL,4.25,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Rashad Vaughn,F,2.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jakarr Sampson,F,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Sterling Brown,UTIL,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Tristan Thompson,C,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Rudy Gobert,UTIL,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Ryan Arcidiacono,UTIL,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Derrick Walton Jr.,PG,3.25,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jason Smith,PF,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Joe Johnson,SG,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Zach LaVine,SG,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],David Nwaba,PG,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Joel Bolomboy,F,2.25,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Marcus Georges-Hunt,SF,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Sheldon Mac,G,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Harry Giles,PF,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Justin Patton,C,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Nate Wolters,PG,1.25,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Chris McCullough,UTIL,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],John Holland,G,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Jack Cooley,PF,0.0,0.00%
20171128,$8.00entry_NBA $450K Excellent 8’s [$50K to 1st!],Derrick Jones Jr.,UTIL,0.0,0.00%
20171128,$33.00entry_NBA $215K Triple Threat,Tim Frazier,PG,9.25,49.30%
20171128,$33.00entry_NBA $215K Triple Threat,Bradley Beal,G,21.0,49.14%
20171128,$33.00entry_NBA $215K Triple Threat,Willie Cauley-Stein,PF,23.5,39.73%
20171128,$33.00entry_NBA $215K Triple Threat,Nikola Jokic,C,27.0,38.57%
20171128,$33.00entry_NBA $215K Triple Threat,Denzel Valentine,F,24.5,38.32%
20171128,$33.00entry_NBA $215K Triple Threat,Eric Bledsoe,UTIL,42.25,33.22%
20171128,$33.00entry_NBA $215K Triple Threat,Otto Porter,SF,33.5,30.63%
20171128,$33.00entry_NBA $215K Triple Threat,Giannis Antetokounmpo,F,57.25,30.14%
20171128,$33.00entry_NBA $215K Triple Threat,Markieff Morris,PF,7.0,29.01%
20171128,$33.00entry_NBA $215K Triple Threat,LeBron James,SF,58.0,25.55%
20171128,$33.00entry_NBA $215K Triple Threat,Kevin Love,PF,56.75,24.85%
20171128,$33.00entry_NBA $215K Triple Threat,Joe Ingles,G,18.0,23.88%
20171128,$33.00entry_NBA $215K Triple Threat,Karl-Anthony Towns,C,43.75,22.46%
20171128,$33.00entry_NBA $215K Triple Threat,Kenneth Faried,PF,20.0,21.89%
20171128,$33.00entry_NBA $215K Triple Threat,Gary Harris,SG,26.25,21.55%
20171128,$33.00entry_NBA $215K Triple Threat,Will Barton,G,14.5,21.19%
20171128,$33.00entry_NBA $215K Triple Threat,Jimmy Butler,SG,45.25,19.86%
20171128,$33.00entry_NBA $215K Triple Threat,Marcin Gortat,C,19.25,19.80%
20171128,$33.00entry_NBA $215K Triple Threat,Ricky Rubio,PG,30.0,17.77%
20171128,$33.00entry_NBA $215K Triple Threat,Justin Holiday,G,49.25,17.76%
20171128,$33.00entry_NBA $215K Triple Threat,Donovan Mitchell,PG,26.75,16.53%
20171128,$33.00entry_NBA $215K Triple Threat,Lauri Markkanen,PF,27.0,14.45%
20171128,$33.00entry_NBA $215K Triple Threat,Rodney Hood,SF,0.0,10.44%
20171128,$33.00entry_NBA $215K Triple Threat,Derrick Favors,F,50.25,9.10%
20171128,$33.00entry_NBA $215K Triple Threat,Frank Mason III,PG,21.5,9.06%
20171128,$33.00entry_NBA $215K Triple Threat,T.J. Warren,PF,38.75,8.85%
20171128,$33.00entry_NBA $215K Triple Threat,Tyus Jones,PG,30.5,8.40%
20171128,$33.00entry_NBA $215K Triple Threat,Robin Lopez,C,24.25,8.03%
20171128,$33.00entry_NBA $215K Triple Threat,Taj Gibson,F,32.25,7.96%
20171128,$33.00entry_NBA $215K Triple Threat,Kris Dunn,PG,48.5,7.95%
20171128,$33.00entry_NBA $215K Triple Threat,John Henson,C,22.25,7.67%
20171128,$33.00entry_NBA $215K Triple Threat,Garrett Temple,G,21.5,7.60%
20171128,$33.00entry_NBA $215K Triple Threat,Wayne Ellington,F,11.0,7.38%
20171128,$33.00entry_NBA $215K Triple Threat,Dwyane Wade,PG,32.75,7.13%
20171128,$33.00entry_NBA $215K Triple Threat,Malcolm Brogdon,G,25.5,6.45%
20171128,$33.00entry_NBA $215K Triple Threat,Tyler Johnson,PG,6.25,5.88%
20171128,$33.00entry_NBA $215K Triple Threat,Dion Waiters,UTIL,32.25,5.20%
20171128,$33.00entry_NBA $215K Triple Threat,Jerian Grant,PG,14.75,4.71%
20171128,$33.00entry_NBA $215K Triple Threat,Andrew Wiggins,PF,23.5,4.50%
20171128,$33.00entry_NBA $215K Triple Threat,Goran Dragic,PG,17.5,4.50%
20171128,$33.00entry_NBA $215K Triple Threat,Devin Booker,F,54.0,4.33%
20171128,$33.00entry_NBA $215K Triple Threat,James Johnson,PF,25.75,4.33%
20171128,$33.00entry_NBA $215K Triple Threat,Mike James,UTIL,18.25,3.76%
20171128,$33.00entry_NBA $215K Triple Threat,Tyson Chandler,UTIL,12.25,3.66%
20171128,$33.00entry_NBA $215K Triple Threat,Bobby Portis,PF,17.25,3.36%
20171128,$33.00entry_NBA $215K Triple Threat,Mason Plumlee,PF,4.0,3.25%
20171128,$33.00entry_NBA $215K Triple Threat,Jamal Murray,PG,14.75,3.07%
20171128,$33.00entry_NBA $215K Triple Threat,Hassan Whiteside,C,35.5,2.70%
20171128,$33.00entry_NBA $215K Triple Threat,Juancho Hernangómez,F,22.0,2.69%
20171128,$33.00entry_NBA $215K Triple Threat,George Hill,PG,7.5,2.44%
20171128,$33.00entry_NBA $215K Triple Threat,Zach Randolph,C,18.75,2.38%
20171128,$33.00entry_NBA $215K Triple Threat,Kelly Oubre Jr.,F,29.5,2.17%
20171128,$33.00entry_NBA $215K Triple Threat,Jeff Green,F,15.5,2.15%
20171128,$33.00entry_NBA $215K Triple Threat,Kelly Olynyk,PF,8.75,1.90%
20171128,$33.00entry_NBA $215K Triple Threat,Buddy Hield,G,17.5,1.80%
20171128,$33.00entry_NBA $215K Triple Threat,De'Aaron Fox,PG,7.25,1.76%
20171128,$33.00entry_NBA $215K Triple Threat,Kyle Korver,SF,16.5,1.57%
20171128,$33.00entry_NBA $215K Triple Threat,Greg Monroe,F,0.0,1.34%
20171128,$33.00entry_NBA $215K Triple Threat,J.R. Smith,SF,24.25,1.33%
20171128,$33.00entry_NBA $215K Triple Threat,Tony Snell,F,19.0,1.29%
20171128,$33.00entry_NBA $215K Triple Threat,Alex Len,C,37.5,1.16%
20171128,$33.00entry_NBA $215K Triple Threat,Khris Middleton,F,22.0,1.09%
20171128,$33.00entry_NBA $215K Triple Threat,Tyler Ulis,PG,32.5,0.86%
20171128,$33.00entry_NBA $215K Triple Threat,Justise Winslow,UTIL,12.5,0.78%
20171128,$33.00entry_NBA $215K Triple Threat,Bogdan Bogdanovic,G,11.5,0.75%
20171128,$33.00entry_NBA $215K Triple Threat,Jae Crowder,SF,1.5,0.72%
20171128,$33.00entry_NBA $215K Triple Threat,Skal Labissiere,PF,18.5,0.68%
20171128,$33.00entry_NBA $215K Triple Threat,José Calderón,PG,9.5,0.62%
20171128,$33.00entry_NBA $215K Triple Threat,Josh Richardson,SF,23.0,0.59%
20171128,$33.00entry_NBA $215K Triple Threat,Jeff Teague,UTIL,0.0,0.59%
20171128,$33.00entry_NBA $215K Triple Threat,Josh Jackson,SF,1.25,0.57%
20171128,$33.00entry_NBA $215K Triple Threat,Ekpe Udoh,PF,10.0,0.39%
20171128,$33.00entry_NBA $215K Triple Threat,Trey Lyles,PF,10.0,0.39%
20171128,$33.00entry_NBA $215K Triple Threat,Channing Frye,UTIL,9.5,0.33%
20171128,$33.00entry_NBA $215K Triple Threat,Alec Burks,PG,22.5,0.26%
20171128,$33.00entry_NBA $215K Triple Threat,Dragan Bender,F,8.0,0.24%
20171128,$33.00entry_NBA $215K Triple Threat,Antonio Blakeney,UTIL,11.0,0.20%
20171128,$33.00entry_NBA $215K Triple Threat,Thabo Sefolosha,UTIL,11.25,0.17%
20171128,$33.00entry_NBA $215K Triple Threat,Tomas Satoransky,PG,24.75,0.16%
20171128,$33.00entry_NBA $215K Triple Threat,Marquese Chriss,F,12.5,0.16%
20171128,$33.00entry_NBA $215K Triple Threat,Thon Maker,UTIL,14.25,0.14%
20171128,$33.00entry_NBA $215K Triple Threat,Jared Dudley,PF,0.0,0.14%
20171128,$33.00entry_NBA $215K Triple Threat,Emmanuel Mudiay,UTIL,15.75,0.12%
20171128,$33.00entry_NBA $215K Triple Threat,Raul Neto,G,4.5,0.12%
20171128,$33.00entry_NBA $215K Triple Threat,Gorgui Dieng,F,10.25,0.11%
20171128,$33.00entry_NBA $215K Triple Threat,Jonas Jerebko,F,31.5,0.11%
20171128,$33.00entry_NBA $215K Triple Threat,Troy Daniels,UTIL,13.25,0.07%
20171128,$33.00entry_NBA $215K Triple Threat,Kosta Koufos,UTIL,12.25,0.07%
20171128,$33.00entry_NBA $215K Triple Threat,Jamal Crawford,SG,12.75,0.05%
20171128,$33.00entry_NBA $215K Triple Threat,DeAndre Liggins,PG,7.25,0.05%
20171128,$33.00entry_NBA $215K Triple Threat,Justin Jackson,UTIL,1.25,0.04%
20171128,$33.00entry_NBA $215K Triple Threat,Cristiano Felicio,F,7.25,0.03%
20171128,$33.00entry_NBA $215K Triple Threat,Mike Young,PF,0.0,0.03%
20171128,$33.00entry_NBA $215K Triple Threat,Devin Robinson,SG,0.0,0.03%
20171128,$33.00entry_NBA $215K Triple Threat,John Wall,PG,0.0,0.03%
20171128,$33.00entry_NBA $215K Triple Threat,Jodie Meeks,UTIL,14.0,0.03%
20171128,$33.00entry_NBA $215K Triple Threat,John Holland,SF,0.0,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Rodney McGruder,F,0.0,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Derrick Walton Jr.,PG,3.25,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Sheldon Mac,G,0.0,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Justin Patton,C,0.0,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Anthony Brown,UTIL,0.0,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Iman Shumpert,PG,0.0,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Rudy Gobert,C,0.0,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Ian Mahinmi,C,17.5,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Gary Payton II,G,1.0,0.01%
20171128,$33.00entry_NBA $215K Triple Threat,Paul Zipser,G,6.5,0.01%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Tim Frazier,PG,9.25,41.97%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Bradley Beal,G,21.0,40.88%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Willie Cauley-Stein,F,23.5,39.42%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],LeBron James,SF,58.0,34.86%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Otto Porter,SF,33.5,31.92%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Giannis Antetokounmpo,UTIL,57.25,30.26%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Eric Bledsoe,SG,42.25,30.21%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Denzel Valentine,SG,24.5,29.09%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Nikola Jokic,UTIL,27.0,27.34%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Kevin Love,C,56.75,20.92%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Kenneth Faried,PF,20.0,19.25%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Jimmy Butler,SG,45.25,18.10%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Lauri Markkanen,F,27.0,17.83%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Donovan Mitchell,PG,26.75,17.81%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Marcin Gortat,C,19.25,17.04%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Gary Harris,G,26.25,16.73%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Joe Ingles,SG,18.0,15.78%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Dwyane Wade,G,32.75,15.56%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Will Barton,SG,14.5,13.81%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Markieff Morris,SF,7.0,13.81%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Karl-Anthony Towns,C,43.75,13.19%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Ricky Rubio,G,30.0,12.78%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Goran Dragic,UTIL,17.5,12.00%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Taj Gibson,PF,32.25,11.46%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Andrew Wiggins,SF,23.5,11.42%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Justin Holiday,SG,49.25,11.09%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],T.J. Warren,F,38.75,10.27%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Wayne Ellington,SG,11.0,10.24%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Dion Waiters,G,32.25,10.12%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Derrick Favors,C,50.25,10.08%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Tyus Jones,PG,30.5,9.66%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Robin Lopez,C,24.25,8.70%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Rodney Hood,F,0.0,8.62%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Kris Dunn,PG,48.5,8.52%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Mike James,UTIL,18.25,8.26%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],James Johnson,PF,25.75,8.16%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Devin Booker,F,54.0,7.98%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Jerian Grant,G,14.75,7.83%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Kelly Oubre Jr.,SF,29.5,6.93%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Hassan Whiteside,UTIL,35.5,6.47%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Frank Mason III,G,21.5,6.41%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Malcolm Brogdon,G,25.5,6.07%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Bobby Portis,F,17.25,6.06%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Tyler Johnson,PG,6.25,6.03%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],John Henson,UTIL,22.25,5.71%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Zach Randolph,C,18.75,5.20%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Jeff Green,PF,15.5,4.55%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Alex Len,F,37.5,4.10%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Garrett Temple,G,21.5,3.85%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Kyle Korver,G,16.5,3.74%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Jamal Murray,PG,14.75,3.56%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],J.R. Smith,F,24.25,3.50%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Khris Middleton,G,22.0,3.30%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Buddy Hield,SF,17.5,3.22%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Kelly Olynyk,PF,8.75,3.13%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Mason Plumlee,F,4.0,2.96%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],George Hill,PG,7.5,2.93%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Tyson Chandler,C,12.25,2.82%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Tony Snell,F,19.0,2.59%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Greg Monroe,PF,0.0,2.58%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],De'Aaron Fox,G,7.25,2.37%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Justise Winslow,F,12.5,2.22%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Jae Crowder,PF,1.5,1.87%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Bogdan Bogdanovic,G,11.5,1.79%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Josh Jackson,F,1.25,1.70%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Skal Labissiere,C,18.5,1.31%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Juancho Hernangómez,PF,22.0,1.30%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Tyler Ulis,G,32.5,1.29%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Josh Richardson,SG,23.0,1.27%
20171128,$3.00entry_NBA $150K Sharpshooter [20 Entry Max],Ekpe Udoh,UTIL,10.0,1.27%
