Contest_Date,player,salary,team,pos,opp,ceil,floor,fpts
2017-12-13,Adreian Payne,3000,ORL,PF,LAC,9.5284,1.9516,5.74
2017-12-13,Paul George,7700,OKC,SF,IND,54.86600000000001,23.514,39.19
2017-12-13,Elfrid Payton,7200,ORL,PG,LAC,48.8448,18.9952,33.92
2017-12-13,Shelvin Mack,3700,ORL,PG,LAC,33.6528,5.7072,19.68
2017-12-13,Bismack Biyombo,3300,ORL,PF/C,LAC,15.6085,4.5315,10.07
2017-12-13,Mario Hezonja,3800,ORL,PG/SF,LAC,40.1967,5.2233,22.71
2017-12-13,Wesley Iwundu,3500,ORL,SG/SF,LAC,28.944000000000003,11.255999999999998,20.1
2017-12-13,Andrew Harrison,3700,MEM,PG/SG,WAS,42.2028,7.1572,24.68
2017-12-13,Ben McLemore,3400,MEM,SG/SF,WAS,33.2052,4.3148,18.76
2017-12-13,James Johnson,5600,MIA,SF/PF,POR,42.3132,14.8668,28.59
2017-12-13,Justise Winslow,4000,MIA,SF/PF,POR,27.9376,8.8224,18.38
2017-12-13,Kelly Olynyk,5400,MIA,PF/C,POR,44.2815,11.4185,27.85
2017-12-13,Wayne Ellington,3600,MIA,SG/SF,POR,29.105999999999998,6.1739999999999995,17.64
2017-12-13,Goran Dragic,6200,MIA,PG,POR,47.476000000000006,18.924,33.2
2017-12-13,Dion Waiters,5300,MIA,SG/SF,POR,50.593999999999994,11.106,30.85
2017-12-13,Jake Layman,3000,POR,SF/PF,MIA,13.5759,1.7641,7.67
2017-12-13,Meyers Leonard,3700,POR,PF/C,MIA,1.5312,0.2088,0.87
2017-12-13,Al-Farouq Aminu,4800,POR,SF/PF,MIA,38.9781,9.4419,24.21
2017-12-13,Josh Richardson,4500,MIA,SG/SF,POR,32.1925,7.3075,19.75
2017-12-13,Bam Adebayo,4100,MIA,PF/C,POR,25.631999999999998,9.968,17.8
2017-12-13,Zach Collins,3400,POR,PF/C,MIA,27.6192,10.7408,19.18
2017-12-13,Kenneth Faried,5000,DEN,PF/C,BOS,40.4586,7.4214,23.94
2017-12-13,Malik Beasley,3500,DEN,SG,BOS,24.4808,9.9992,17.24
2017-12-13,Darrell Arthur,3000,DEN,PF,BOS,5.899,1.041,3.47
2017-12-13,Trey Lyles,4400,DEN,SF/PF,BOS,23.3552,3.1848,13.27
2017-12-13,Mason Plumlee,4400,DEN,PF/C,BOS,20.1912,8.4488,14.32
2017-12-13,Emmanuel Mudiay,4100,DEN,PG,BOS,23.7348,4.0252,13.88
2017-12-13,Jordan Mickey,3000,MIA,PF/C,POR,8.3108,2.2092,5.26
2017-12-13,Wilson Chandler,4600,DEN,SF/PF,BOS,34.6944,9.7856,22.24
2017-12-13,Jamal Murray,5200,DEN,PG/SG,BOS,42.9395,11.7605,27.35
2017-12-13,Ed Davis,4000,POR,PF/C,MIA,25.9128,3.3672,14.64
2017-12-13,Pat Connaughton,3600,POR,SG/SF,MIA,22.605,4.795,13.7
2017-12-13,Otto Porter,6900,WAS,SF/PF,MEM,41.3985,16.5015,28.95
2017-12-13,Marcin Gortat,5000,WAS,C,MEM,27.648000000000003,13.312000000000001,20.48
2017-12-13,Kelly Oubre,4600,WAS,SG/SF,MEM,27.1728,10.5672,18.87
2017-12-13,Mike Scott,4100,WAS,PF,MEM,36.7664,5.0136,20.89
2017-12-13,Bradley Beal,7600,WAS,SG,MEM,48.8268,22.4532,35.64
2017-12-13,John Wall,7900,WAS,PG,MEM,39.7404,23.3396,31.54
2017-12-13,Deyonta Davis ,3200,MEM,PF/C,WAS,13.824000000000002,5.376,9.6
2017-12-13,Jarell Martin,3200,MEM,PF/C,WAS,4.8498,0.6302,2.74
2017-12-13,JaMychal Green,4400,MEM,SF/PF,WAS,37.2249,11.4351,24.33
2017-12-13,Jodie Meeks,3200,WAS,SG,MEM,17.5851,3.4749,10.53
2017-12-13,Tim Frazier,3600,WAS,PG,MEM,5.0622,0.6578,2.86
2017-12-13,C.J. McCollum,6700,POR,PG/SG,MIA,41.6328,21.4472,31.54
2017-12-13,Evan Turner,4000,POR,SG/SF,MIA,28.2757,7.7443,18.01
2017-12-13,Maurice Harkless,3400,POR,SF/PF,MIA,16.8912,6.5688,11.73
2017-12-13,Noah Vonleh,3800,POR,PF/C,MIA,25.5474,4.3326,14.94
2017-12-13,Damian Lillard,9000,POR,PG,MIA,62.4376,29.3824,45.91
2017-12-13,Chris McCullough,3000,WAS,PF/C,MEM,4.3674,0.6526,2.51
2017-12-13,Tomas Satoransky ,3800,WAS,PG/SG,MEM,23.544,9.156,16.35
2017-12-13,Vince Hunter,3000,MEM,PF,WAS,2.4768,0.9632,1.72
2017-12-13,Jason Smith,3000,WAS,PF/C,MEM,23.4879,3.0521,13.27
2017-12-13,DeAndre Jordan,7300,LAC,C,ORL,49.0776,25.2824,37.18
2017-12-14,Corey Brewer,3000,LAL,SG/SF,CLE,15.2724,4.3076,9.79
2017-12-14,Larry Nance,4500,LAL,SF/PF,CLE,29.4624,11.4576,20.46
2017-12-14,Josh Hart,3000,LAL,PG/SG,CLE,17.928,6.972,12.45
2017-12-14,Julius Randle,5100,LAL,PF/C,CLE,40.3321,13.0879,26.71
2017-12-14,Jordan Clarkson,5000,LAL,PG/SG,CLE,43.3541,19.0259,31.19
2017-12-14,LeBron James,11900,CLE,SF/PF,LAL,81.5805,39.2795,60.43
2017-12-14,Jae Crowder,3700,CLE,SF/PF,LAL,23.6228,8.7372,16.18
2017-12-14,Jeff Green,4300,CLE,SF/PF,LAL,31.8636,8.2164,20.04
2017-12-14,Dwyane Wade,5300,CLE,PG/SG,LAL,39.8309,10.9091,25.37
2017-12-14,J.R. Smith,4100,CLE,SG/SF,LAL,32.7186,6.7014,19.71
2017-12-14,Kevin Love,7900,CLE,PF/C,LAL,62.4075,17.0925,39.75
2017-12-14,Kyle Kuzma,5500,LAL,SF/PF,CLE,35.8128,13.9272,24.87
2017-12-14,Brook Lopez,4700,LAL,C,CLE,30.2034,12.3366,21.27
2017-12-14,Andrew Wiggins,6200,MIN,SF/PF,SAC,39.1644,20.1756,29.67
2017-12-14,Jeff Teague,6400,MIN,PG,SAC,40.2956,21.2244,30.76
2017-12-14,Karl-Anthony Towns,9100,MIN,C,SAC,57.9726,34.0474,46.01
2017-12-14,Jimmy Butler,8700,MIN,SG,SAC,61.699,25.201,43.45
2017-12-14,Vince Carter,3000,SAC,SG/SF,MIN,4.239,1.161,2.7
2017-12-14,Taj Gibson,5900,MIN,PF/C,SAC,43.4934,16.0866,29.79
2017-12-14,Jamal Crawford,3600,MIN,SG,SAC,24.48,8.16,16.32
2017-12-14,Brandon Ingram,6500,LAL,SG/SF,CLE,48.9912,16.7688,32.88
2017-12-14,Lonzo Ball,7000,LAL,PG,CLE,51.2928,19.9472,35.62
2017-12-14,Gorgui Dieng,3800,MIN,PF/C,SAC,23.840999999999998,11.479000000000001,17.66
2017-12-14,Tyus Jones,3500,MIN,PG/SG,SAC,18.3018,2.3782,10.34
2017-12-14,Kyle Korver,3800,CLE,SG/SF,LAL,26.24,5.76,16.0
2017-12-14,Channing Frye,3200,CLE,PF/C,LAL,19.727999999999998,4.9319999999999995,12.33
2017-12-14,Shaun Livingston,3800,GSW,PG/SG,DAL,25.5595,7.4205,16.49
2017-12-14,David West,3600,GSW,PF/C,DAL,31.0247,7.5153,19.27
2017-12-14,Andre Iguodala,4200,GSW,SG/SF,DAL,34.0599,12.2801,23.17
2017-12-14,Klay Thompson,6900,GSW,SG,DAL,50.2458,22.5742,36.41
2017-12-14,Kevin Durant,11300,GSW,SF/PF,DAL,80.1567,24.6233,52.39
2017-12-14,Patrick McCaw,3400,GSW,PG/SF,DAL,28.6563,3.7237,16.19
2017-12-14,Jordan Bell,3600,GSW,PF/C,DAL,37.1088,14.4312,25.77
2017-12-14,Quinn Cook,3300,GSW,PG,DAL,11.9664,4.6536,8.31
2017-12-14,Kevon Looney,3000,GSW,SF/PF,DAL,9.3633,1.2167,5.29
2017-12-14,JaVale McGee,3000,GSW,C,DAL,13.022,2.298,7.66
2017-12-14,Omri Casspi,3500,GSW,SF/PF,DAL,34.2684,5.8116,20.04
2017-12-14,Antonius Cleveland,3000,DAL,SG,GSW,5.4864,2.1336,3.81
2017-12-14,Devin Harris,3400,DAL,PG/SG,GSW,27.9391,5.5209,16.73
2017-12-14,Harrison Barnes,6700,DAL,SF/PF,GSW,44.6348,22.4852,33.56
2017-12-14,Wesley Matthews,4600,DAL,SG/SF,GSW,36.83,13.97,25.4
2017-12-14,Tristan Thompson,3700,CLE,PF/C,LAL,10.3095,3.9105,7.11
2017-12-14,Jose Calderon,3300,CLE,PG,LAL,21.6648,2.8152,12.24
2017-12-14,Cedi Osman,3000,CLE,SG/SF,LAL,4.3344,1.6856,3.01
2017-12-14,Yogi Ferrell,4600,DAL,PG/SG,GSW,41.1846,8.4354,24.81
2017-12-14,Dirk Nowitzki,4400,DAL,PF/C,GSW,38.3667,9.8933,24.13
2017-12-14,Salah Mejri,3100,DAL,C,GSW,16.4964,2.1436,9.32
2017-12-14,Maxi Kleber,3500,DAL,PF,GSW,28.944000000000003,11.255999999999998,20.1
2017-12-14,Dwight Powell,3700,DAL,PF/C,GSW,26.544,5.056,15.8
2017-12-14,J.J. Barea,5600,DAL,PG/SG,GSW,42.7248,16.6152,29.67
2017-12-14,Frank Mason,3900,SAC,PG/SG,MIN,30.528000000000002,11.872,21.2
2017-12-14,Kosta Koufos,3300,SAC,C,MIN,24.9389,6.0411,15.49
2017-12-14,Tyler Cavanaugh,4100,ATL,PF,DET,15.12,5.88,10.5
2017-12-14,Ersan Ilyasova,5300,ATL,SF/PF,DET,23.688000000000002,9.212,16.45
2017-12-14,DeAndre Bembry,3600,ATL,SG/SF,DET,25.416,9.884,17.65
2017-12-14,John Collins,5500,ATL,PF/C,DET,33.8256,13.1544,23.49
2017-12-14,Marco Belinelli,4000,ATL,SG,DET,26.828000000000003,8.472000000000001,17.65
2017-12-14,Luke Babbitt,3600,ATL,SF/PF,DET,18.6735,2.4265,10.55
2017-12-14,Miles Plumlee,3400,ATL,C,DET,23.1693,3.0107,13.09
2017-12-14,Frank Ntilikina,3800,NYK,PG/SG,BKN,30.1104,11.7096,20.91
2017-12-14,Courtney Lee,5500,NYK,SG/SF,BKN,38.5581,13.9019,26.23
2017-12-14,Kristaps Porzingis,9600,NYK,PF/C,BKN,68.2024,21.5376,44.87
2017-12-14,Isaiah Taylor,3400,ATL,PG,DET,14.868,2.832,8.85
2017-12-14,Kent Bazemore,5700,ATL,SG/SF,DET,40.8424,12.8976,26.87
2017-12-14,Taurean Prince,5700,ATL,SG/SF,DET,47.4006,6.1594,26.78
2017-12-14,Anthony Tolliver,3600,DET,SF/PF,ATL,23.7384,4.5216,14.13
2017-12-14,Ish Smith,4000,DET,PG,ATL,26.784000000000002,10.415999999999999,18.6
2017-12-14,Reggie Jackson,5800,DET,PG,ATL,49.2982,11.9418,30.62
2017-12-14,Tobias Harris,6300,DET,SF/PF,ATL,44.5095,21.4305,32.97
2017-12-14,Andre Drummond,9300,DET,C,ATL,61.3904,28.8896,45.14
2017-12-14,Luke Kennard,3200,DET,SG,ATL,15.912,6.188,11.05
2017-12-14,Langston Galloway,3500,DET,PG/SG,ATL,15.0672,2.4528,8.76
2017-12-14,Dennis Schroder,7200,ATL,PG,DET,49.4981,22.7619,36.13
2017-12-14,Stanley Johnson,3700,DET,SG/SF,ATL,15.3596,2.5004,8.93
2017-12-14,Reggie Bullock,3000,DET,SG/SF,ATL,16.351,3.3489999999999998,9.85
2017-12-14,Boban Marjanovic,3500,DET,C,ATL,13.2042,1.7158,7.46
2017-12-14,Enes Kanter,6600,NYK,PF/C,BKN,46.2308,12.2892,29.26
2017-12-14,Doug McDermott,3600,NYK,SF/PF,BKN,29.1368,4.7432,16.94
2017-12-14,Willie Cauley-Stein,5100,SAC,PF/C,MIN,45.9138,5.9662,25.94
2017-12-14,Bogdan Bogdanovic,3900,SAC,SG/SF,MIN,27.72,10.78,19.25
2017-12-14,Jahlil Okafor,4000,BKN,C,NYK,18.9044,3.7356,11.32
2017-12-14,Tyler Zeller,3500,BKN,C,NYK,28.8156,3.7444,16.28
2017-12-14,Joe Harris,3700,BKN,SG/SF,NYK,29.058000000000003,5.742000000000001,17.4
2017-12-14,De'Aaron Fox,4400,SAC,PG,MIN,29.0016,11.2784,20.14
2017-12-14,George Hill,4200,SAC,PG/SG,MIN,32.7564,7.6836,20.22
2017-12-14,Garrett Temple,3600,SAC,PG/SG,MIN,20.3424,5.7376,13.04
2017-12-14,Skal Labissiere,3400,SAC,PF/C,MIN,18.5658,2.7742,10.67
2017-12-14,Zach Randolph,6800,SAC,PF/C,MIN,46.1155,15.7845,30.95
2017-12-14,Buddy Hield,5200,SAC,SG/SF,MIN,37.7052,10.6348,24.17
2017-12-14,Quincy Acy,3100,BKN,PF/C,NYK,15.1689,1.9711,8.57
2017-12-14,Jarrett Allen,3400,BKN,PF/C,NYK,22.2912,8.6688,15.48
2017-12-14,Michael Beasley,3700,NYK,SF/PF,BKN,28.072,3.8280000000000003,15.95
2017-12-14,Jarrett Jack,4400,NYK,PG,BKN,40.3684,6.5716,23.47
2017-12-14,Kyle O'Quinn,3800,NYK,PF/C,BKN,26.5608,5.0592,15.81
2017-12-14,Lance Thomas,3200,NYK,SF/PF,BKN,24.5322,3.1878,13.86
2017-12-14,Ron Baker,3300,NYK,PG/SG,BKN,12.4608,1.6192,7.04
2017-12-14,Caris LeVert,5400,BKN,SG/SF,NYK,45.803999999999995,9.716000000000001,27.76
2017-12-14,Spencer Dinwiddie,6700,BKN,PG/SG,NYK,56.082,15.818,35.95
2017-12-14,Rondae Hollis-Jefferson,6100,BKN,SF/PF,NYK,45.1792,14.6608,29.92
2017-12-14,Allen Crabbe,4400,BKN,SG/SF,NYK,36.2098,11.7502,23.98
2017-12-14,DeMarre Carroll,5300,BKN,SF/PF,NYK,44.9554,10.2046,27.58
2017-12-14,Avery Bradley,5100,DET,PG/SG,ATL,38.6532,9.0668,23.86
2017-12-19,Giannis Antetokounmpo,11400,MIL,SF/PF,CLE,69.4169,36.5631,52.99
2017-12-19,LeBron James,11600,CLE,SF/PF,MIL,80.568,38.792,59.68
2017-12-19,Kevin Love,7800,CLE,PF/C,MIL,55.7507,15.2693,35.51
2017-12-19,Khris Middleton,7300,MIL,SG/SF,CLE,58.1095,16.8705,37.49
2017-12-19,Eric Bledsoe,6700,MIL,PG/SG,CLE,44.38399999999999,14.015999999999998,29.2
2017-12-19,Dwyane Wade,4800,CLE,PG/SG,MIL,37.9155,10.3845,24.15
2017-12-19,Jameer Nelson,3400,NOP,PG/SG,WAS,22.4328,6.3272,14.38
2017-12-19,Ian Mahinmi,3400,WAS,C,NOP,21.471,3.7889999999999997,12.63
2017-12-19,Rajon Rondo,6000,NOP,PG,WAS,47.728,11.932,29.83
2017-12-19,Kelly Oubre,4700,WAS,SG/SF,NOP,34.9344,13.5856,24.26
2017-12-19,Tomas Satoransky ,3500,WAS,PG/SG,NOP,22.031999999999996,8.568,15.3
2017-12-19,Dante Cunningham,3500,NOP,SF/PF,WAS,22.8416,4.6784,13.76
2017-12-19,Jodie Meeks,3100,WAS,SG,NOP,17.7354,3.5046,10.62
2017-12-19,Malcolm Brogdon,4800,MIL,PG/SG,CLE,32.1932,10.4468,21.32
2017-12-19,Kyle Korver,3600,CLE,SG/SF,MIL,25.092,5.507999999999999,15.3
2017-12-19,Matthew Dellavedova,3200,MIL,PG/SG,CLE,14.76,4.92,9.84
2017-12-19,Tristan Thompson,3500,CLE,PF/C,MIL,17.0085,6.4515,11.73
2017-12-19,J.R. Smith,4000,CLE,SG/SF,MIL,30.1622,6.1778,18.17
2017-12-19,Tony Snell,3700,MIL,SG/SF,CLE,14.5126,4.9674,9.74
2017-12-19,Jason Terry,3000,MIL,PG/SG,CLE,7.5651,1.4949,4.53
2017-12-19,DeAndre Liggins,3300,MIL,SG/SF,CLE,12.7971,1.6629,7.23
2017-12-19,Thon Maker,3400,MIL,PF/C,CLE,22.5144,2.9256,12.72
2017-12-19,Jose Calderon,3700,CLE,PG,MIL,18.2487,2.3713,10.31
2017-12-19,John Henson,4500,MIL,C,CLE,36.958,6.522,21.74
2017-12-19,Jeff Green,4300,CLE,SF/PF,MIL,25.7262,6.6338,16.18
2017-12-19,Channing Frye,3200,CLE,PF/C,MIL,10.575999999999999,2.6439999999999997,6.61
2017-12-19,Cedi Osman,3000,CLE,SG/SF,MIL,7.7184,3.0016,5.36
2017-12-19,Jae Crowder,3500,CLE,SF/PF,MIL,19.6954,7.2846,13.49
2017-12-19,Marcin Gortat,4700,WAS,C,NOP,29.4435,14.1765,21.81
2017-12-19,Darius Miller,3400,NOP,SF,WAS,19.6272,7.6328,13.63
2017-12-19,Bogdan Bogdanovic,4300,SAC,SG/SF,PHI,28.7424,11.1776,19.96
2017-12-19,Robert Covington,6200,PHI,SF/PF,SAC,51.5431,14.1169,32.83
2017-12-19,De'Aaron Fox,4300,SAC,PG,PHI,30.6,11.9,21.25
2017-12-19,Frank Mason,3900,SAC,PG/SG,PHI,30.528000000000002,11.872,21.2
2017-12-19,Kosta Koufos,3400,SAC,C,PHI,24.3271,5.8929,15.11
2017-12-19,Timothe Luwawu-Cabarrot,3000,PHI,SG/SF,SAC,11.0448,1.4352,6.24
2017-12-19,Dario Saric,6100,PHI,PF/C,SAC,41.3808,14.5392,27.96
2017-12-19,Willie Cauley-Stein,5200,SAC,PF/C,PHI,45.8784,5.9616,25.92
2017-12-19,Richaun Holmes,4400,PHI,PF/C,SAC,37.553000000000004,6.627000000000001,22.09
2017-12-19,Buddy Hield,4600,SAC,SG/SF,PHI,36.1296,10.1904,23.16
2017-12-19,Ben Simmons,9500,PHI,PG/SF,SAC,66.1968,25.7432,45.97
2017-12-19,J.J. Redick,5400,PHI,SG/SF,SAC,40.4695,15.3505,27.91
2017-12-19,Skal Labissiere,3200,SAC,PF/C,PHI,17.0172,2.5428,9.78
2017-12-19,Amir Johnson,3700,PHI,PF/C,SAC,18.048,4.512,11.28
2017-12-19,Garrett Temple,3600,SAC,PG/SG,PHI,21.7152,6.1248,13.92
2017-12-19,John Wall,8800,WAS,PG,NOP,62.7732,36.8668,49.82
2017-12-19,DeMarcus Cousins,10700,NOP,PF/C,WAS,80.7092,32.1708,56.44
2017-12-19,Jrue Holiday,7100,NOP,PG/SG,WAS,52.7745,17.1255,34.95
2017-12-19,Mike Scott,4500,WAS,PF,NOP,33.8096,4.6104,19.21
2017-12-19,Markieff Morris,4600,WAS,SF/PF,NOP,28.8788,10.6812,19.78
2017-12-19,E'Twaun Moore,4600,NOP,SG/SF,WAS,31.9754,10.9446,21.46
2017-12-19,Bradley Beal,7700,WAS,SG,NOP,53.0875,24.4125,38.75
2017-12-19,Anthony Davis,10100,NOP,PF/C,WAS,68.6106,28.7094,48.66
2017-12-19,Jerryd Bayless,3400,PHI,PG/SG,SAC,9.7908,6.1292,7.96
2017-12-19,T.J. McConnell,4100,PHI,PG,SAC,25.7972,10.2828,18.04
2017-12-19,Vince Carter,3100,SAC,SG/SF,PHI,14.7423,4.0377,9.39
2017-12-19,Justin Jackson,3000,SAC,SG/SF,PHI,13.42,0.0,6.71
2017-12-19,Trevor Booker,4200,PHI,PF/C,SAC,29.168000000000003,7.292000000000001,18.23
2017-12-19,Zach Randolph,6400,SAC,PF/C,PHI,45.1172,15.4428,30.28
2017-12-22,Dennis Schroder,6600,ATL,PG,OKC,46.5389,21.4011,33.97
2017-12-22,Russell Westbrook,11400,OKC,PG,ATL,69.9501,43.7899,56.87
2017-12-22,John Collins,5000,ATL,PF/C,OKC,38.1888,14.8512,26.52
2017-12-22,Paul George,7100,OKC,SF,ATL,53.843999999999994,23.076,38.46
2017-12-22,Derrick Walton,3000,MIA,PG/SG,DAL,6.8688,2.6712,4.77
2017-12-22,Salah Mejri,3000,DAL,C,MIA,14.8857,1.9343,8.41
2017-12-22,Devin Harris,3600,DAL,PG/SG,MIA,28.3232,5.5968,16.96
2017-12-22,Josh Richardson,6100,MIA,SG/SF,DAL,47.6449,10.8151,29.23
2017-12-22,Yogi Ferrell,4800,DAL,PG/SG,MIA,28.1868,5.7732,16.98
2017-12-22,Carmelo Anthony,5600,OKC,SF/PF,ATL,44.891999999999996,17.028,30.96
2017-12-22,Ersan Ilyasova,4600,ATL,SF/PF,OKC,32.3856,12.5944,22.49
2017-12-22,Jerami Grant,3500,OKC,SF/PF,ATL,25.823,7.497000000000001,16.66
2017-12-22,Luke Babbitt,3100,ATL,SF/PF,OKC,10.2129,1.3271,5.77
2017-12-22,Miles Plumlee,3500,ATL,C,OKC,28.0545,3.6455,15.85
2017-12-22,Isaiah Taylor,3300,ATL,PG,OKC,17.9256,3.4144,10.67
2017-12-22,Kent Bazemore,6100,ATL,SG/SF,OKC,40.66,12.84,26.75
2017-12-22,Taurean Prince,5800,ATL,SG/SF,OKC,49.736999999999995,6.462999999999999,28.1
2017-12-22,Marco Belinelli,3700,ATL,SG,OKC,23.6968,7.4832,15.59
2017-12-22,Raymond Felton,3100,OKC,PG/SG,ATL,23.7307,4.6893,14.21
2017-12-22,Steven Adams,6500,OKC,C,ATL,45.8814,19.1986,32.54
2017-12-22,Bam Adebayo,4300,MIA,PF/C,DAL,37.872,14.728,26.3
2017-12-22,Wesley Matthews,4600,DAL,SG/SF,MIA,33.4805,12.6995,23.09
2017-12-22,Trevor Ariza,5500,HOU,SG/SF,LAC,43.4565,20.9235,32.19
2017-12-22,Sindarius Thornwell,3000,LAC,SG,HOU,11.6928,4.5472,8.12
2017-12-22,Sam Dekker,3700,LAC,SF/PF,HOU,21.1396,4.6404,12.89
2017-12-22,P.J. Tucker,4400,HOU,SF/PF,LAC,42.119,12.581,27.35
2017-12-22,C.J. Williams,3400,LAC,SG,HOU,20.0736,7.8064,13.94
2017-12-22,Jawun Evans,3500,LAC,PG,HOU,24.4656,9.5144,16.99
2017-12-22,Jamil Wilson,3700,LAC,SF/PF,HOU,22.6512,8.8088,15.73
2017-12-22,Tarik Black,3000,HOU,PF/C,LAC,25.8216,4.9184,15.37
2017-12-22,Ryan Anderson,4400,HOU,PF/C,LAC,42.0122,11.1678,26.59
2017-12-22,Dennis Smith Jr.,4800,DAL,PG/SG,MIA,36.144,14.056,25.1
2017-12-22,Harrison Barnes,6400,DAL,SF/PF,MIA,40.0463,20.1737,30.11
2017-12-22,Maxi Kleber,3900,DAL,PF,MIA,23.2128,9.0272,16.12
2017-12-22,Dwight Powell,3200,DAL,PF/C,MIA,24.4104,4.6496,14.53
2017-12-22,Wayne Ellington,3900,MIA,SG/SF,DAL,36.861,7.819,22.34
2017-12-22,Jordan Mickey,3900,MIA,PF/C,DAL,38.9154,10.3446,24.63
2017-12-22,Tyler Johnson,5400,MIA,PG/SG,DAL,44.9328,15.7872,30.36
2017-12-22,J.J. Barea,5000,DAL,PG/SG,MIA,34.0848,13.2552,23.67
2017-12-22,Dirk Nowitzki,4500,DAL,PF/C,MIA,34.1691,8.8109,21.49
2017-12-22,Kelly Olynyk,5600,MIA,PF/C,DAL,56.3178,14.5222,35.42
2017-12-22,Dion Waiters,6000,MIA,SG/SF,DAL,51.906000000000006,11.394,31.65
2017-12-22,DeAndre Bembry,3500,ATL,SG/SF,OKC,16.6032,6.4568,11.53
2017-12-22,Patrick Patterson,3200,OKC,PF/C,ATL,12.3144,2.3456,7.33
2017-12-22,Jordan Bell,4400,GSW,PF/C,LAL,19.3968,7.5432,13.47
2017-12-22,Brandon Ingram,6800,LAL,SG/SF,GSW,48.1866,16.4934,32.34
2017-12-22,Omri Casspi,4800,GSW,SF/PF,LAL,19.4256,3.2944,11.36
2017-12-22,Kentavious Caldwell-Pope,5800,LAL,SG,GSW,39.39,11.11,25.25
2017-12-22,Julius Randle,5400,LAL,PF/C,GSW,38.2785,12.4215,25.35
2017-12-22,Nick Young,3300,GSW,SG,LAL,22.218000000000004,5.382000000000001,13.8
2017-12-22,David West,3500,GSW,PF/C,LAL,23.2806,5.6394,14.46
2017-12-22,Kyle Kuzma,6300,LAL,SF/PF,GSW,44.6832,17.3768,31.03
2017-12-22,Jordan Clarkson,5100,LAL,PG/SG,GSW,30.1213,13.2187,21.67
2017-12-22,Zaza Pachulia,3300,GSW,C,LAL,19.9098,4.6702,12.29
2017-12-22,Quinn Cook,3100,GSW,PG,LAL,19.0944,7.4256,13.26
2017-12-22,Andre Iguodala,4200,GSW,SG/SF,LAL,32.4282,11.6918,22.06
2017-12-22,Patrick McCaw,3700,GSW,PG/SF,LAL,27.2757,3.5443,15.41
2017-12-22,Andrew Bogut,3000,LAL,C,GSW,9.5992,1.7608,5.68
2017-12-22,Shaun Livingston,3600,GSW,PG/SG,LAL,,,0.62
2017-12-22,Draymond Green,7400,GSW,PF/C,LAL,53.5567,23.5033,38.53
2017-12-22,Josh Hart,3900,LAL,PG/SG,GSW,12.4704,4.8496,8.66
2017-12-22,Larry Nance,5200,LAL,SF/PF,GSW,29.2752,11.3848,20.33
2017-12-22,Lonzo Ball,7000,LAL,PG,GSW,44.9712,17.4888,31.23
2017-12-22,Corey Brewer,3600,LAL,SG/SF,GSW,8.6736,2.4464,5.56
2017-12-22,Klay Thompson,7200,GSW,SG,LAL,49.473,22.226999999999997,35.85
2017-12-22,Kevin Durant,11600,GSW,SF/PF,LAL,88.4187,27.1613,57.79
2017-12-22,Nikola Jokic,7400,DEN,C,POR,62.6472,18.7128,40.68
2017-12-22,Shabazz Napier,4300,POR,PG/SG,DEN,50.799,6.601,28.7
2017-12-22,Jamal Murray,5800,DEN,PG/SG,POR,43.1122,11.8078,27.46
2017-12-22,Gary Harris,6200,DEN,SG,POR,46.7778,12.0622,29.42
2017-12-22,Jusuf Nurkic,6400,POR,C,DEN,60.2685,7.8315,34.05
2017-12-22,C.J. McCollum,7000,POR,PG/SG,DEN,53.7504,27.6896,40.72
2017-12-22,Andre Roberson,3400,OKC,SG/SF,ATL,21.6531,7.8069,14.73
2017-12-22,Alex Abrines,3400,OKC,SG/SF,ATL,11.7775,1.6825,6.73
2017-12-22,Josh Huestis,3000,OKC,SF/PF,ATL,8.822000000000001,7.218,8.02
2017-12-22,Will Barton,5900,DEN,SG/SF,POR,52.9254,12.4146,32.67
2017-12-22,Trey Lyles,4600,DEN,SF/PF,POR,36.168,4.9319999999999995,20.55
2017-12-22,Ed Davis,3800,POR,PF/C,DEN,30.7272,3.9928,17.36
2017-12-22,Zach Collins,3400,POR,PF/C,DEN,19.1952,7.4648,13.33
2017-12-22,Pat Connaughton,3300,POR,SG/SF,DEN,24.980999999999998,5.2989999999999995,15.14
2017-12-22,Jake Layman,3000,POR,SF/PF,DEN,10.3191,1.3409,5.83
2017-12-22,Evan Turner,3800,POR,SG/SF,DEN,35.1523,9.6277,22.39
2017-12-22,Wilson Chandler,4500,DEN,SF/PF,POR,34.0704,9.6096,21.84
2017-12-22,Torrey Craig,3700,DEN,SG/SF,POR,27.3456,10.6344,18.99
2017-12-22,Al-Farouq Aminu,4700,POR,SF/PF,DEN,42.8582,10.3818,26.62
2017-12-22,Mason Plumlee,4400,DEN,PF/C,POR,29.4126,12.3074,20.86
2017-12-22,DeAndre Jordan,7800,LAC,C,HOU,51.6384,26.6016,39.12
2017-12-22,Bobby Brown,3000,HOU,PG,LAC,12.218,4.1819999999999995,8.2
2017-12-22,Kyle O'Quinn,4000,NYK,PF/C,DET,27.3504,5.2096,16.28
2017-12-22,Doug McDermott,3700,NYK,SF/PF,DET,26.144000000000002,4.256,15.2
2017-12-22,Langston Galloway,3700,DET,PG/SG,NYK,25.4904,4.1496,14.82
2017-12-22,Luke Kennard,3600,DET,SG,NYK,16.1568,6.2832,11.22
